i,shift,dshift_di,risk_factor,r_current,r_leading_cara,s_current,s_leading_cara
1.1400000000000006,0.3139973514617443,0.24832680121116643,1.0344865548799047,0.06435308332395331,0.0665723994636959,0.00032544292665146195,0.0003482767939364974
1.1600000000000001,0.31895070622780813,0.24700640424498288,1.0341268220461532,0.06472600355595286,0.06693489636106555,0.0003346802995636505,0.00035791323167315854
1.1799999999999997,0.32387751813007876,0.24567258207646372,1.0337652527458037,0.06510193247108094,0.06730011567520723,0.00034407287231919974,0.000367700562142822
1.2000000000000002,0.3287775227006938,0.24432573839173505,1.0334020127903558,0.06548073515200621,0.06766792350507543,0.0003536205921855676,0.00037763840380689294
1.2199999999999998,0.3336504635488141,0.24296627716910218,1.0330372664707412,0.0658622771570929,0.0680381867579016,0.00036332325401170016,0.00038772622148067876
1.2400000000000002,0.3384960923642042,0.24159460245318815,1.03267117643783,0.06624642458610097,0.06841077321212888,0.00037318049874638385,0.00039796332559933546
1.2599999999999998,0.34331416891632666,0.2402111181325061,1.0323039035871042,0.06663304414486915,0.06878555157864026,0.000383191812202546,0.00040834887173779653
1.2800000000000002,0.34810446104902765,0.2388162277206328,1.031935606947588,0.06702200320902153,0.06916239156034483,0.00039335652407771295,0.0004188818603924929
1.2999999999999998,0.3528667446708793,0.2374103341411426,1.0315664435751082,0.06741316988672942,0.06954116391017805,0.000403673807240059,0.00042956113703184476
1.3200000000000003,0.3576008037412629,0.23599383951645128,1.0311965684499567,0.06780641308055381,0.06992174048756734,0.00041414267728870206,0.00044038539242168684
1.3399999999999999,0.36230643025226633,0.2345671449607139,1.030826134379013,0.06820160254838602,0.0703039943134066,0.00042476199239601124,0.00045135316323086555
1.3600000000000003,0.3669834242064844,0.23313065037690864,1.030455291902373,0.06859860896349655,0.07068779962357659,0.00043553045343877866,0.00046246283292131636
1.38,0.3716315935908001,0.23168475425823526,1.0300841892045285,0.06899730397369518,0.07107303192104218,0.0004464466044241203,0.00047371263292593464
1.4000000000000004,0.3762507543462417,0.23022985349394273,1.0297129720301232,0.06939756025959788,0.07145956802655011,0.00045750883321494726,0.0004851006441165355
1.42,0.380840730333998,0.22876634317969852,1.0293417836043117,0.06979925159198945,0.07184728612794451,0.00046871537255876306,0.000496624798563129
1.4400000000000004,0.3854013532976905,0.22729461643259777,1.028970764557728,0.0702022528882643,0.07223606582811229,0.0004800643014224532,0.00050828288158468
1.46,0.3899324628219901,0.225815064210907,1.0286000528560737,0.07060644026792111,0.07262578819156286,0.000491553546634559,0.0005200725340903903
1.4800000000000004,0.39443390628767955,0.2243280751386265,1.0282297837343184,0.07101169110708191,0.07301633578964306,0.000503180884835389,0.000531991255209461
1.5,0.39890553882325275,0.22283403533494783,1.0278600896354981,0.07141788409200003,0.07340759274438077,0.0005149439447341014,0.0005440364052061322
1.5200000000000005,0.4033472232531561,0.2213333282486751,1.0274911001540938,0.07182489927151693,0.07379944477094791,0.0005268402096707174,0.0005562052086757159
1.54,0.4077588300427653,0.2198263344976711,1.027122941983962,0.07223261810842285,0.07419177921872729,0.0005388670204797838,0.0005684947580161829
1.5600000000000005,0.4121402372402049,0.2183134317133801,1.026755738870777,0.07264092352967333,0.07458448511096535,0.0005510215786512363,0.0005809020171687968
1.58,0.41649133041510594,0.216794994390474,1.026389611568949,0.0730496999754084,0.0749774531829877,0.0005633009497827696,0.0005934238256201655
1.6000000000000005,0.42081200259441176,0.2152713937416578,1.026024677802959,0.07345883344672063,0.07537057591895276,0.0005757020673168883,0.0006060569026570656
1.62,0.42510215419532826,0.21374299755766576,1.0256610522330654,0.0738682115521137,0.07576374758711561,0.0005882217365546055,0.0006187978518643297
1.6400000000000006,0.42936169295552956,0.21221017007247095,1.0252988464253074,0.07427772355259302,0.0761568642735715,0.0006008566389366686,0.0006316431658551251
1.6600000000000001,0.43359053386071705,0.2106732718337239,1.0249381688257477,0.07468726040532744,0.07654982391444809,0.0006136033365820612,0.0006445892312219981
1.6799999999999997,0.4377885990696415,0.20913265957842841,1.0245791247388707,0.07509671480582163,0.07694252632651331,0.0006264582770725243,0.0006576323336961787
1.7000000000000002,0.4419558178366911,0.20758868611385914,1.024221816310064,0.07550598122853731,0.07733487323616609,0.0006394177984707998,0.0006707686635017869
1.7199999999999998,0.44609212643214824,0.2060417002037136,1.023866342512095,0.07591495596590292,0.07772676830677577,0.0006524781345593896,0.000683994320890829
