tau,q,bid_depth
400,-22,-0.04081231161
400,-21,-0.01780899163
400,-20,0.00545301336
400,-19,0.02896946695
400,-18,0.05273530654
400,-17,0.07674460447
400,-16,0.1009905337
400,-15,0.1254653389
400,-14,0.1501603139
400,-13,0.1750657878
400,-12,0.2001711184
400,-11,0.2254646969
400,-10,0.2509339627
400,-9,0.2765654295
400,-8,0.3023447237
400,-7,0.3282566351
400,-6,0.3542851797
400,-5,0.3804136744
400,-4,0.4066248229
400,-3,0.432900812
400,-2,0.4592234164
400,-1,0.4855741116
400,0,0.5119341906
400,1,0.5382848858
400,2,0.5646074903
400,3,0.5908834793
400,4,0.6170946278
400,5,0.6432231225
400,6,0.6692516671
400,7,0.6951635785
400,8,0.7209428727
400,9,0.7465743395
400,10,0.7720436053
400,11,0.7973371838
400,12,0.8224425144
400,13,0.8473479883
400,14,0.8720429634
400,15,0.8965177685
400,16,0.9207636977
400,17,0.9447729957
400,18,0.9685388353
400,19,0.9920552888
400,20,1.015317294
400,21,1.038320614
400,22,1.061061796
400,23,1.083538128
400,24,1.10574759
400,25,1.127688808
400,26,1.149361006
400,27,1.170763963
400,28,1.191897962
400,29,1.21276375
400,30,1.233362491
410,-30,-0.2152554477
410,-29,-0.19438966
410,-28,-0.1732556607
410,-27,-0.1518527038
410,-26,-0.1301805054
410,-25,-0.1082392879
410,-24,-0.08602982623
410,-23,-0.06355349416
410,-22,-0.04081231161
410,-21,-0.01780899163
410,-20,0.00545301336
410,-19,0.02896946695
410,-18,0.05273530654
410,-17,0.07674460447
410,-16,0.1009905337
410,-15,0.1254653389
410,-14,0.1501603139
410,-13,0.1750657878
410,-12,0.2001711184
410,-11,0.2254646969
410,-10,0.2509339627
410,-9,0.2765654295
410,-8,0.3023447237
410,-7,0.3282566351
410,-6,0.3542851797
410,-5,0.3804136744
410,-4,0.4066248229
410,-3,0.432900812
410,-2,0.4592234164
410,-1,0.4855741116
410,0,0.5119341906
410,1,0.5382848858
410,2,0.5646074903
410,3,0.5908834793
410,4,0.6170946278
410,5,0.6432231225
410,6,0.6692516671
410,7,0.6951635785
410,8,0.7209428727
410,9,0.7465743395
410,10,0.7720436053
410,11,0.7973371838
410,12,0.8224425144
410,13,0.8473479883
410,14,0.8720429634
410,15,0.8965177685
410,16,0.9207636977
410,17,0.9447729957
410,18,0.9685388353
410,19,0.9920552888
410,20,1.015317294
410,21,1.038320614
410,22,1.061061796
410,23,1.083538128
410,24,1.10574759
410,25,1.127688808
410,26,1.149361006
410,27,1.170763963
410,28,1.191897962
410,29,1.21276375
410,30,1.233362491
420,-30,-0.2152554477
420,-29,-0.19438966
420,-28,-0.1732556607
420,-27,-0.1518527038
420,-26,-0.1301805054
420,-25,-0.1082392879
420,-24,-0.08602982623
420,-23,-0.06355349416
420,-22,-0.04081231161
420,-21,-0.01780899163
420,-20,0.005453013359
420,-19,0.02896946695
420,-18,0.05273530654
420,-17,0.07674460447
420,-16,0.1009905337
420,-15,0.1254653389
420,-14,0.1501603139
420,-13,0.1750657878
420,-12,0.2001711184
420,-11,0.2254646969
420,-10,0.2509339627
420,-9,0.2765654295
420,-8,0.3023447237
420,-7,0.3282566351
420,-6,0.3542851797
420,-5,0.3804136744
420,-4,0.4066248229
420,-3,0.432900812
420,-2,0.4592234164
420,-1,0.4855741116
420,0,0.5119341906
420,1,0.5382848858
420,2,0.5646074903
420,3,0.5908834793
420,4,0.6170946278
420,5,0.6432231225
420,6,0.6692516671
420,7,0.6951635785
420,8,0.7209428727
420,9,0.7465743395
420,10,0.7720436053
420,11,0.7973371838
420,12,0.8224425144
420,13,0.8473479883
420,14,0.8720429634
420,15,0.8965177685
420,16,0.9207636977
420,17,0.9447729957
420,18,0.9685388353
420,19,0.9920552888
420,20,1.015317294
420,21,1.038320614
420,22,1.061061796
420,23,1.083538128
420,24,1.10574759
420,25,1.127688808
420,26,1.149361006
420,27,1.170763963
420,28,1.191897962
420,29,1.21276375
420,30,1.233362491
430,-30,-0.2152554477
430,-29,-0.19438966
430,-28,-0.1732556607
430,-27,-0.1518527038
430,-26,-0.1301805054
430,-25,-0.1082392879
430,-24,-0.08602982623
430,-23,-0.06355349416
430,-22,-0.04081231161
430,-21,-0.01780899163
430,-20,0.005453013359
430,-19,0.02896946695
430,-18,0.05273530653
430,-17,0.07674460447
430,-16,0.1009905337
430,-15,0.1254653389
430,-14,0.1501603139
430,-13,0.1750657878
430,-12,0.2001711184
430,-11,0.2254646969
430,-10,0.2509339627
430,-9,0.2765654295
430,-8,0.3023447237
430,-7,0.3282566351
430,-6,0.3542851797
430,-5,0.3804136744
430,-4,0.4066248229
430,-3,0.432900812
430,-2,0.4592234164
430,-1,0.4855741116
430,0,0.5119341906
430,1,0.5382848858
430,2,0.5646074903
430,3,0.5908834793
430,4,0.6170946278
430,5,0.6432231225
430,6,0.6692516671
430,7,0.6951635785
430,8,0.7209428727
430,9,0.7465743395
430,10,0.7720436053
430,11,0.7973371838
430,12,0.8224425144
430,13,0.8473479883
430,14,0.8720429634
430,15,0.8965177685
430,16,0.9207636977
430,17,0.9447729957
430,18,0.9685388353
430,19,0.9920552888
430,20,1.015317294
430,21,1.038320614
430,22,1.061061796
430,23,1.083538128
430,24,1.10574759
430,25,1.127688808
430,26,1.149361006
430,27,1.170763963
430,28,1.191897962
430,29,1.21276375
430,30,1.233362491
440,-30,-0.2152554477
440,-29,-0.19438966
440,-28,-0.1732556607
440,-27,-0.1518527038
440,-26,-0.1301805054
440,-25,-0.1082392879
440,-24,-0.08602982623
440,-23,-0.06355349416
440,-22,-0.04081231161
440,-21,-0.01780899163
440,-20,0.005453013359
440,-19,0.02896946695
440,-18,0.05273530653
440,-17,0.07674460447
440,-16,0.1009905337
440,-15,0.1254653389
440,-14,0.1501603139
440,-13,0.1750657878
440,-12,0.2001711184
440,-11,0.2254646969
440,-10,0.2509339627
440,-9,0.2765654295
440,-8,0.3023447237
440,-7,0.3282566351
440,-6,0.3542851797
440,-5,0.3804136744
440,-4,0.4066248229
440,-3,0.432900812
440,-2,0.4592234164
440,-1,0.4855741116
440,0,0.5119341906
440,1,0.5382848858
440,2,0.5646074903
440,3,0.5908834793
440,4,0.6170946278
440,5,0.6432231225
440,6,0.6692516671
440,7,0.6951635785
440,8,0.7209428727
440,9,0.7465743395
440,10,0.7720436053
440,11,0.7973371838
440,12,0.8224425144
440,13,0.8473479883
440,14,0.8720429634
440,15,0.8965177685
440,16,0.9207636977
440,17,0.9447729957
440,18,0.9685388353
440,19,0.9920552888
440,20,1.015317294
440,21,1.038320614
440,22,1.061061796
440,23,1.083538128
440,24,1.10574759
440,25,1.127688808
440,26,1.149361006
440,27,1.170763963
440,28,1.191897962
440,29,1.21276375
440,30,1.233362491
450,-30,-0.2152554477
450,-29,-0.19438966
450,-28,-0.1732556607
450,-27,-0.1518527038
450,-26,-0.1301805054
450,-25,-0.1082392879
450,-24,-0.08602982623
450,-23,-0.06355349416
450,-22,-0.04081231161
450,-21,-0.01780899163
450,-20,0.005453013359
450,-19,0.02896946695
450,-18,0.05273530653
450,-17,0.07674460447
450,-16,0.1009905337
450,-15,0.1254653389
450,-14,0.1501603139
450,-13,0.1750657878
450,-12,0.2001711184
450,-11,0.2254646969
450,-10,0.2509339627
450,-9,0.2765654295
450,-8,0.3023447237
450,-7,0.3282566351
450,-6,0.3542851797
450,-5,0.3804136744
450,-4,0.4066248229
450,-3,0.432900812
450,-2,0.4592234164
450,-1,0.4855741116
450,0,0.5119341906
450,1,0.5382848858
450,2,0.5646074903
450,3,0.5908834793
450,4,0.6170946278
450,5,0.6432231225
450,6,0.6692516671
450,7,0.6951635785
450,8,0.7209428727
450,9,0.7465743395
450,10,0.7720436053
450,11,0.7973371838
450,12,0.8224425144
450,13,0.8473479883
450,14,0.8720429634
450,15,0.8965177685
450,16,0.9207636977
450,17,0.9447729957
450,18,0.9685388353
450,19,0.9920552888
450,20,1.015317294
450,21,1.038320614
450,22,1.061061796
450,23,1.083538128
450,24,1.10574759
450,25,1.127688808
450,26,1.149361006
450,27,1.170763963
450,28,1.191897962
450,29,1.21276375
450,30,1.233362491
460,-30,-0.2152554477
460,-29,-0.19438966
460,-28,-0.1732556607
460,-27,-0.1518527038
460,-26,-0.1301805054
460,-25,-0.1082392879
460,-24,-0.08602982623
460,-23,-0.06355349416
460,-22,-0.04081231161
460,-21,-0.01780899163
460,-20,0.005453013359
460,-19,0.02896946695
460,-18,0.05273530653
460,-17,0.07674460447
460,-16,0.1009905337
460,-15,0.1254653389
460,-14,0.1501603139
460,-13,0.1750657878
460,-12,0.2001711184
460,-11,0.2254646969
460,-10,0.2509339627
460,-9,0.2765654295
460,-8,0.3023447237
460,-7,0.3282566351
460,-6,0.3542851797
460,-5,0.3804136744
460,-4,0.4066248229
460,-3,0.432900812
460,-2,0.4592234164
460,-1,0.4855741116
460,0,0.5119341906
460,1,0.5382848858
460,2,0.5646074903
460,3,0.5908834793
460,4,0.6170946278
460,5,0.6432231225
460,6,0.6692516671
460,7,0.6951635785
460,8,0.7209428727
460,9,0.7465743395
460,10,0.7720436053
460,11,0.7973371838
460,12,0.8224425144
460,13,0.8473479883
460,14,0.8720429634
460,15,0.8965177685
460,16,0.9207636977
460,17,0.9447729957
460,18,0.9685388353
460,19,0.9920552888
460,20,1.015317294
460,21,1.038320614
460,22,1.061061796
460,23,1.083538128
460,24,1.10574759
460,25,1.127688808
460,26,1.149361006
460,27,1.170763963
460,28,1.191897962
460,29,1.21276375
460,30,1.233362491
470,-30,-0.2152554477
470,-29,-0.19438966
470,-28,-0.1732556607
470,-27,-0.1518527038
470,-26,-0.1301805054
470,-25,-0.1082392879
470,-24,-0.08602982623
470,-23,-0.06355349416
470,-22,-0.04081231161
470,-21,-0.01780899163
470,-20,0.005453013359
470,-19,0.02896946695
470,-18,0.05273530653
470,-17,0.07674460447
470,-16,0.1009905337
470,-15,0.1254653389
470,-14,0.1501603139
470,-13,0.1750657878
470,-12,0.2001711184
470,-11,0.2254646969
470,-10,0.2509339627
470,-9,0.2765654295
470,-8,0.3023447237
470,-7,0.3282566351
470,-6,0.3542851797
470,-5,0.3804136744
470,-4,0.4066248229
470,-3,0.432900812
470,-2,0.4592234164
470,-1,0.4855741116
470,0,0.5119341906
470,1,0.5382848858
470,2,0.5646074903
470,3,0.5908834793
470,4,0.6170946278
470,5,0.6432231225
470,6,0.6692516671
470,7,0.6951635785
470,8,0.7209428727
470,9,0.7465743395
470,10,0.7720436053
470,11,0.7973371838
470,12,0.8224425144
470,13,0.8473479883
470,14,0.8720429634
470,15,0.8965177685
470,16,0.9207636977
470,17,0.9447729957
470,18,0.9685388353
470,19,0.9920552888
470,20,1.015317294
470,21,1.038320614
470,22,1.061061796
470,23,1.083538128
470,24,1.10574759
470,25,1.127688808
470,26,1.149361006
470,27,1.170763963
470,28,1.191897962
470,29,1.21276375
470,30,1.233362491
480,-30,-0.2152554477
480,-29,-0.19438966
480,-28,-0.1732556607
480,-27,-0.1518527038
480,-26,-0.1301805054
480,-25,-0.1082392879
480,-24,-0.08602982623
480,-23,-0.06355349416
480,-22,-0.04081231161
480,-21,-0.01780899163
480,-20,0.005453013359
480,-19,0.02896946695
480,-18,0.05273530653
480,-17,0.07674460447
480,-16,0.1009905337
480,-15,0.1254653389
480,-14,0.1501603139
480,-13,0.1750657878
480,-12,0.2001711184
480,-11,0.2254646969
480,-10,0.2509339627
480,-9,0.2765654295
480,-8,0.3023447237
480,-7,0.3282566351
480,-6,0.3542851797
480,-5,0.3804136744
480,-4,0.4066248229
480,-3,0.432900812
480,-2,0.4592234164
480,-1,0.4855741116
480,0,0.5119341906
480,1,0.5382848858
480,2,0.5646074903
480,3,0.5908834793
480,4,0.6170946278
480,5,0.6432231225
480,6,0.6692516671
480,7,0.6951635785
480,8,0.7209428727
480,9,0.7465743395
480,10,0.7720436053
480,11,0.7973371838
480,12,0.8224425144
480,13,0.8473479883
480,14,0.8720429634
480,15,0.8965177685
480,16,0.9207636977
480,17,0.9447729957
480,18,0.9685388353
480,19,0.9920552888
480,20,1.015317294
480,21,1.038320614
480,22,1.061061796
480,23,1.083538128
480,24,1.10574759
480,25,1.127688808
480,26,1.149361006
480,27,1.170763963
480,28,1.191897962
480,29,1.21276375
480,30,1.233362491
490,-30,-0.2152554477
490,-29,-0.19438966
490,-28,-0.1732556607
490,-27,-0.1518527038
490,-26,-0.1301805054
490,-25,-0.1082392879
490,-24,-0.08602982623
490,-23,-0.06355349416
490,-22,-0.04081231161
490,-21,-0.01780899163
490,-20,0.005453013359
490,-19,0.02896946695
490,-18,0.05273530653
490,-17,0.07674460447
490,-16,0.1009905337
490,-15,0.1254653389
490,-14,0.1501603139
490,-13,0.1750657878
490,-12,0.2001711184
490,-11,0.2254646969
490,-10,0.2509339627
490,-9,0.2765654295
490,-8,0.3023447237
490,-7,0.3282566351
490,-6,0.3542851797
490,-5,0.3804136744
490,-4,0.4066248229
490,-3,0.432900812
490,-2,0.4592234164
490,-1,0.4855741116
490,0,0.5119341906
490,1,0.5382848858
490,2,0.5646074903
490,3,0.5908834793
490,4,0.6170946278
490,5,0.6432231225
490,6,0.6692516671
490,7,0.6951635785
490,8,0.7209428727
490,9,0.7465743395
490,10,0.7720436053
490,11,0.7973371838
490,12,0.8224425144
490,13,0.8473479883
490,14,0.8720429634
490,15,0.8965177685
490,16,0.9207636977
490,17,0.9447729957
490,18,0.9685388353
490,19,0.9920552888
490,20,1.015317294
490,21,1.038320614
490,22,1.061061796
490,23,1.083538128
490,24,1.10574759
490,25,1.127688808
490,26,1.149361006
490,27,1.170763963
490,28,1.191897962
490,29,1.21276375
490,30,1.233362491
500,-30,-0.2152554477
500,-29,-0.19438966
500,-28,-0.1732556607
500,-27,-0.1518527038
500,-26,-0.1301805054
500,-25,-0.1082392879
500,-24,-0.08602982623
500,-23,-0.06355349416
500,-22,-0.04081231161
500,-21,-0.01780899163
500,-20,0.005453013359
500,-19,0.02896946695
500,-18,0.05273530653
500,-17,0.07674460447
500,-16,0.1009905337
500,-15,0.1254653389
500,-14,0.1501603139
500,-13,0.1750657878
500,-12,0.2001711184
500,-11,0.2254646969
500,-10,0.2509339627
500,-9,0.2765654295
500,-8,0.3023447237
500,-7,0.3282566351
500,-6,0.3542851797
500,-5,0.3804136744
500,-4,0.4066248229
500,-3,0.432900812
500,-2,0.4592234164
500,-1,0.4855741116
500,0,0.5119341906
500,1,0.5382848858
500,2,0.5646074903
500,3,0.5908834793
500,4,0.6170946278
500,5,0.6432231225
500,6,0.6692516671
500,7,0.6951635785
500,8,0.7209428727
500,9,0.7465743395
500,10,0.7720436053
500,11,0.7973371838
500,12,0.8224425144
500,13,0.8473479883
500,14,0.8720429634
500,15,0.8965177685
500,16,0.9207636977
500,17,0.9447729957
500,18,0.9685388353
500,19,0.9920552888
500,20,1.015317294
500,21,1.038320614
500,22,1.061061796
500,23,1.083538128
500,24,1.10574759
500,25,1.127688808
500,26,1.149361006
500,27,1.170763963
500,28,1.191897962
500,29,1.21276375
500,30,1.233362491
510,-30,-0.2152554477
510,-29,-0.19438966
510,-28,-0.1732556607
510,-27,-0.1518527038
510,-26,-0.1301805054
510,-25,-0.1082392879
510,-24,-0.08602982623
510,-23,-0.06355349416
510,-22,-0.04081231161
510,-21,-0.01780899163
510,-20,0.005453013359
510,-19,0.02896946695
510,-18,0.05273530653
510,-17,0.07674460447
510,-16,0.1009905337
510,-15,0.1254653389
510,-14,0.1501603139
510,-13,0.1750657878
510,-12,0.2001711184
510,-11,0.2254646969
510,-10,0.2509339627
510,-9,0.2765654295
510,-8,0.3023447237
510,-7,0.3282566351
510,-6,0.3542851797
510,-5,0.3804136744
510,-4,0.4066248229
510,-3,0.432900812
510,-2,0.4592234164
510,-1,0.4855741116
510,0,0.5119341906
510,1,0.5382848858
510,2,0.5646074903
510,3,0.5908834793
510,4,0.6170946278
510,5,0.6432231225
510,6,0.6692516671
510,7,0.6951635785
510,8,0.7209428727
510,9,0.7465743395
510,10,0.7720436053
510,11,0.7973371838
510,12,0.8224425144
510,13,0.8473479883
510,14,0.8720429634
510,15,0.8965177685
510,16,0.9207636977
510,17,0.9447729957
510,18,0.9685388353
510,19,0.9920552888
510,20,1.015317294
510,21,1.038320614
510,22,1.061061796
510,23,1.083538128
510,24,1.10574759
510,25,1.127688808
510,26,1.149361006
510,27,1.170763963
510,28,1.191897962
510,29,1.21276375
510,30,1.233362491
520,-30,-0.2152554477
520,-29,-0.19438966
520,-28,-0.1732556607
520,-27,-0.1518527038
520,-26,-0.1301805054
520,-25,-0.1082392879
520,-24,-0.08602982623
520,-23,-0.06355349416
520,-22,-0.04081231161
520,-21,-0.01780899163
520,-20,0.005453013359
520,-19,0.02896946695
520,-18,0.05273530653
520,-17,0.07674460447
520,-16,0.1009905337
520,-15,0.1254653389
520,-14,0.1501603139
520,-13,0.1750657878
520,-12,0.2001711184
520,-11,0.2254646969
520,-10,0.2509339627
520,-9,0.2765654295
520,-8,0.3023447237
520,-7,0.3282566351
520,-6,0.3542851797
520,-5,0.3804136744
520,-4,0.4066248229
520,-3,0.432900812
520,-2,0.4592234164
520,-1,0.4855741116
520,0,0.5119341906
520,1,0.5382848858
520,2,0.5646074903
520,3,0.5908834793
520,4,0.6170946278
520,5,0.6432231225
520,6,0.6692516671
520,7,0.6951635785
520,8,0.7209428727
520,9,0.7465743395
520,10,0.7720436053
520,11,0.7973371838
520,12,0.8224425144
520,13,0.8473479883
520,14,0.8720429634
520,15,0.8965177685
520,16,0.9207636977
520,17,0.9447729957
520,18,0.9685388353
520,19,0.9920552888
520,20,1.015317294
520,21,1.038320614
520,22,1.061061796
520,23,1.083538128
520,24,1.10574759
520,25,1.127688808
520,26,1.149361006
520,27,1.170763963
520,28,1.191897962
520,29,1.21276375
520,30,1.233362491
530,-30,-0.2152554477
530,-29,-0.19438966
530,-28,-0.1732556607
530,-27,-0.1518527038
530,-26,-0.1301805054
530,-25,-0.1082392879
530,-24,-0.08602982623
530,-23,-0.06355349416
530,-22,-0.04081231161
530,-21,-0.01780899163
530,-20,0.005453013359
530,-19,0.02896946695
530,-18,0.05273530653
530,-17,0.07674460447
530,-16,0.1009905337
530,-15,0.1254653389
530,-14,0.1501603139
530,-13,0.1750657878
530,-12,0.2001711184
530,-11,0.2254646969
530,-10,0.2509339627
530,-9,0.2765654295
530,-8,0.3023447237
530,-7,0.3282566351
530,-6,0.3542851797
530,-5,0.3804136744
530,-4,0.4066248229
530,-3,0.432900812
530,-2,0.4592234164
530,-1,0.4855741116
530,0,0.5119341906
530,1,0.5382848858
530,2,0.5646074903
530,3,0.5908834793
530,4,0.6170946278
530,5,0.6432231225
530,6,0.6692516671
530,7,0.6951635785
530,8,0.7209428727
530,9,0.7465743395
530,10,0.7720436053
530,11,0.7973371838
530,12,0.8224425144
530,13,0.8473479883
530,14,0.8720429634
530,15,0.8965177685
530,16,0.9207636977
530,17,0.9447729957
530,18,0.9685388353
530,19,0.9920552888
530,20,1.015317294
530,21,1.038320614
530,22,1.061061796
530,23,1.083538128
530,24,1.10574759
530,25,1.127688808
530,26,1.149361006
530,27,1.170763963
530,28,1.191897962
530,29,1.21276375
530,30,1.233362491
540,-30,-0.2152554477
540,-29,-0.19438966
540,-28,-0.1732556607
540,-27,-0.1518527038
540,-26,-0.1301805054
540,-25,-0.1082392879
540,-24,-0.08602982623
540,-23,-0.06355349416
540,-22,-0.04081231161
540,-21,-0.01780899163
540,-20,0.005453013359
540,-19,0.02896946695
540,-18,0.05273530653
540,-17,0.07674460447
540,-16,0.1009905337
540,-15,0.1254653389
540,-14,0.1501603139
540,-13,0.1750657878
540,-12,0.2001711184
540,-11,0.2254646969
540,-10,0.2509339627
540,-9,0.2765654295
540,-8,0.3023447237
540,-7,0.3282566351
540,-6,0.3542851797
540,-5,0.3804136744
540,-4,0.4066248229
540,-3,0.432900812
540,-2,0.4592234164
540,-1,0.4855741116
540,0,0.5119341906
540,1,0.5382848858
540,2,0.5646074903
540,3,0.5908834793
540,4,0.6170946278
540,5,0.6432231225
540,6,0.6692516671
540,7,0.6951635785
540,8,0.7209428727
540,9,0.7465743395
540,10,0.7720436053
540,11,0.7973371838
540,12,0.8224425144
540,13,0.8473479883
540,14,0.8720429634
540,15,0.8965177685
540,16,0.9207636977
540,17,0.9447729957
540,18,0.9685388353
540,19,0.9920552888
540,20,1.015317294
540,21,1.038320614
540,22,1.061061796
540,23,1.083538128
540,24,1.10574759
540,25,1.127688808
540,26,1.149361006
540,27,1.170763963
540,28,1.191897962
540,29,1.21276375
540,30,1.233362491
550,-30,-0.2152554477
550,-29,-0.19438966
550,-28,-0.1732556607
550,-27,-0.1518527038
550,-26,-0.1301805054
550,-25,-0.1082392879
550,-24,-0.08602982623
550,-23,-0.06355349416
550,-22,-0.04081231161
550,-21,-0.01780899163
550,-20,0.005453013359
550,-19,0.02896946695
550,-18,0.05273530653
550,-17,0.07674460447
550,-16,0.1009905337
550,-15,0.1254653389
550,-14,0.1501603139
550,-13,0.1750657878
550,-12,0.2001711184
550,-11,0.2254646969
550,-10,0.2509339627
550,-9,0.2765654295
550,-8,0.3023447237
550,-7,0.3282566351
550,-6,0.3542851797
550,-5,0.3804136744
550,-4,0.4066248229
550,-3,0.432900812
550,-2,0.4592234164
550,-1,0.4855741116
550,0,0.5119341906
550,1,0.5382848858
550,2,0.5646074903
550,3,0.5908834793
550,4,0.6170946278
550,5,0.6432231225
550,6,0.6692516671
550,7,0.6951635785
550,8,0.7209428727
550,9,0.7465743395
550,10,0.7720436053
550,11,0.7973371838
550,12,0.8224425144
550,13,0.8473479883
550,14,0.8720429634
550,15,0.8965177685
550,16,0.9207636977
550,17,0.9447729957
550,18,0.9685388353
550,19,0.9920552888
550,20,1.015317294
550,21,1.038320614
550,22,1.061061796
550,23,1.083538128
550,24,1.10574759
550,25,1.127688808
550,26,1.149361006
550,27,1.170763963
550,28,1.191897962
550,29,1.21276375
550,30,1.233362491
560,-30,-0.2152554477
560,-29,-0.19438966
560,-28,-0.1732556607
560,-27,-0.1518527038
560,-26,-0.1301805054
560,-25,-0.1082392879
560,-24,-0.08602982623
560,-23,-0.06355349416
560,-22,-0.04081231161
560,-21,-0.01780899163
560,-20,0.005453013359
560,-19,0.02896946695
560,-18,0.05273530653
560,-17,0.07674460447
560,-16,0.1009905337
560,-15,0.1254653389
560,-14,0.1501603139
560,-13,0.1750657878
560,-12,0.2001711184
560,-11,0.2254646969
560,-10,0.2509339627
560,-9,0.2765654295
560,-8,0.3023447237
560,-7,0.3282566351
560,-6,0.3542851797
560,-5,0.3804136744
560,-4,0.4066248229
560,-3,0.432900812
560,-2,0.4592234164
560,-1,0.4855741116
560,0,0.5119341906
560,1,0.5382848858
560,2,0.5646074903
560,3,0.5908834793
560,4,0.6170946278
560,5,0.6432231225
560,6,0.6692516671
560,7,0.6951635785
560,8,0.7209428727
560,9,0.7465743395
560,10,0.7720436053
560,11,0.7973371838
560,12,0.8224425144
560,13,0.8473479883
560,14,0.8720429634
560,15,0.8965177685
560,16,0.9207636977
560,17,0.9447729957
560,18,0.9685388353
560,19,0.9920552888
560,20,1.015317294
560,21,1.038320614
560,22,1.061061796
560,23,1.083538128
560,24,1.10574759
560,25,1.127688808
560,26,1.149361006
560,27,1.170763963
560,28,1.191897962
560,29,1.21276375
560,30,1.233362491
570,-30,-0.2152554477
570,-29,-0.19438966
570,-28,-0.1732556607
570,-27,-0.1518527038
570,-26,-0.1301805054
570,-25,-0.1082392879
570,-24,-0.08602982623
570,-23,-0.06355349416
570,-22,-0.04081231161
570,-21,-0.01780899163
570,-20,0.005453013359
570,-19,0.02896946695
570,-18,0.05273530653
570,-17,0.07674460447
570,-16,0.1009905337
570,-15,0.1254653389
570,-14,0.1501603139
570,-13,0.1750657878
570,-12,0.2001711184
570,-11,0.2254646969
570,-10,0.2509339627
570,-9,0.2765654295
570,-8,0.3023447237
570,-7,0.3282566351
570,-6,0.3542851797
570,-5,0.3804136744
570,-4,0.4066248229
570,-3,0.432900812
570,-2,0.4592234164
570,-1,0.4855741116
570,0,0.5119341906
570,1,0.5382848858
570,2,0.5646074903
570,3,0.5908834793
570,4,0.6170946278
570,5,0.6432231225
570,6,0.6692516671
570,7,0.6951635785
570,8,0.7209428727
570,9,0.7465743395
570,10,0.7720436053
570,11,0.7973371838
570,12,0.8224425144
570,13,0.8473479883
570,14,0.8720429634
570,15,0.8965177685
570,16,0.9207636977
570,17,0.9447729957
570,18,0.9685388353
570,19,0.9920552888
570,20,1.015317294
570,21,1.038320614
570,22,1.061061796
570,23,1.083538128
570,24,1.10574759
570,25,1.127688808
570,26,1.149361006
570,27,1.170763963
570,28,1.191897962
570,29,1.21276375
570,30,1.233362491
580,-30,-0.2152554477
580,-29,-0.19438966
580,-28,-0.1732556607
580,-27,-0.1518527038
580,-26,-0.1301805054
580,-25,-0.1082392879
580,-24,-0.08602982623
580,-23,-0.06355349416
580,-22,-0.04081231161
580,-21,-0.01780899163
580,-20,0.005453013359
580,-19,0.02896946695
580,-18,0.05273530653
580,-17,0.07674460447
580,-16,0.1009905337
580,-15,0.1254653389
580,-14,0.1501603139
580,-13,0.1750657878
580,-12,0.2001711184
580,-11,0.2254646969
580,-10,0.2509339627
580,-9,0.2765654295
580,-8,0.3023447237
580,-7,0.3282566351
580,-6,0.3542851797
580,-5,0.3804136744
580,-4,0.4066248229
580,-3,0.432900812
580,-2,0.4592234164
580,-1,0.4855741116
580,0,0.5119341906
580,1,0.5382848858
580,2,0.5646074903
580,3,0.5908834793
580,4,0.6170946278
580,5,0.6432231225
580,6,0.6692516671
580,7,0.6951635785
580,8,0.7209428727
580,9,0.7465743395
580,10,0.7720436053
580,11,0.7973371838
580,12,0.8224425144
580,13,0.8473479883
580,14,0.8720429634
580,15,0.8965177685
580,16,0.9207636977
580,17,0.9447729957
580,18,0.9685388353
580,19,0.9920552888
580,20,1.015317294
580,21,1.038320614
580,22,1.061061796
580,23,1.083538128
580,24,1.10574759
580,25,1.127688808
580,26,1.149361006
580,27,1.170763963
580,28,1.191897962
580,29,1.21276375
580,30,1.233362491
590,-30,-0.2152554477
590,-29,-0.19438966
590,-28,-0.1732556607
590,-27,-0.1518527038
590,-26,-0.1301805054
590,-25,-0.1082392879
590,-24,-0.08602982623
590,-23,-0.06355349416
590,-22,-0.04081231161
590,-21,-0.01780899163
590,-20,0.005453013359
590,-19,0.02896946695
590,-18,0.05273530653
590,-17,0.07674460447
590,-16,0.1009905337
590,-15,0.1254653389
590,-14,0.1501603139
590,-13,0.1750657878
590,-12,0.2001711184
590,-11,0.2254646969
590,-10,0.2509339627
590,-9,0.2765654295
590,-8,0.3023447237
590,-7,0.3282566351
590,-6,0.3542851797
590,-5,0.3804136744
590,-4,0.4066248229
590,-3,0.432900812
590,-2,0.4592234164
590,-1,0.4855741116
590,0,0.5119341906
590,1,0.5382848858
590,2,0.5646074903
590,3,0.5908834793
590,4,0.6170946278
590,5,0.6432231225
590,6,0.6692516671
590,7,0.6951635785
590,8,0.7209428727
590,9,0.7465743395
590,10,0.7720436053
590,11,0.7973371838
590,12,0.8224425144
590,13,0.8473479883
590,14,0.8720429634
590,15,0.8965177685
590,16,0.9207636977
590,17,0.9447729957
590,18,0.9685388353
590,19,0.9920552888
590,20,1.015317294
590,21,1.038320614
590,22,1.061061796
590,23,1.083538128
590,24,1.10574759
590,25,1.127688808
590,26,1.149361006
590,27,1.170763963
590,28,1.191897962
590,29,1.21276375
590,30,1.233362491
600,-30,-0.2152554477
600,-29,-0.19438966
600,-28,-0.1732556607
600,-27,-0.1518527038
600,-26,-0.1301805054
600,-25,-0.1082392879
600,-24,-0.08602982623
600,-23,-0.06355349416
600,-22,-0.04081231161
600,-21,-0.01780899163
