gamma,q,spread
0.06753333333,-23,2.227655785
0.06753333333,-22,2.230856482
0.06753333333,-21,2.234290493
0.06753333333,-20,2.237981599
0.06753333333,-19,2.241956344
0.06753333333,-18,2.246244278
0.06753333333,-17,2.250878137
0.06753333333,-16,2.255893919
0.06753333333,-15,2.261330748
0.06753333333,-14,2.267230379
0.06753333333,-13,2.273636099
0.06753333333,-12,2.280590662
0.06753333333,-11,2.288132673
0.06753333333,-10,2.296290594
0.06753333333,-9,2.305073203
0.06753333333,-8,2.314454965
0.06753333333,-7,2.324354667
0.06753333333,-6,2.334606276
0.06753333333,-5,2.344923412
0.06753333333,-4,2.35486488
0.06753333333,-3,2.363819626
0.06753333333,-2,2.371042388
0.06753333333,-1,2.375771456
0.06753333333,0,2.377421485
0.06753333333,1,2.375771456
0.06753333333,2,2.371042388
0.06753333333,3,2.363819626
0.06753333333,4,2.35486488
0.06753333333,5,2.344923412
0.06753333333,6,2.334606276
0.06753333333,7,2.324354667
0.06753333333,8,2.314454965
0.06753333333,9,2.305073203
0.06753333333,10,2.296290594
0.06753333333,11,2.288132673
0.06753333333,12,2.280590662
0.06753333333,13,2.273636099
0.06753333333,14,2.267230379
0.06753333333,15,2.261330748
0.06753333333,16,2.255893919
0.06753333333,17,2.250878137
0.06753333333,18,2.246244278
0.06753333333,19,2.241956344
0.06753333333,20,2.237981599
0.06753333333,21,2.234290493
0.06753333333,22,2.230856482
0.06753333333,23,2.227655785
0.06753333333,24,2.224667129
0.06753333333,25,2.221871495
0.06753333333,26,2.219251874
0.06753333333,27,2.216793047
0.06753333333,28,2.21448138
0.06753333333,29,2.212304641
0.06753333333,30,2.210251846
0.08416666667,-30,2.192682485
0.08416666667,-29,2.194799017
0.08416666667,-28,2.197046782
0.08416666667,-27,2.199437878
0.08416666667,-26,2.201985857
0.08416666667,-25,2.204705933
0.08416666667,-24,2.207615222
0.08416666667,-23,2.210733019
0.08416666667,-22,2.214081115
0.08416666667,-21,2.217684158
0.08416666667,-20,2.221570064
0.08416666667,-19,2.225770462
0.08416666667,-18,2.230321189
0.08416666667,-17,2.235262787
0.08416666667,-16,2.240640978
0.08416666667,-15,2.246507039
0.08416666667,-14,2.252917924
0.08416666667,-13,2.259935922
0.08416666667,-12,2.267627415
0.08416666667,-11,2.276060111
0.08416666667,-10,2.285297636
0.08416666667,-9,2.295389817
0.08416666667,-8,2.30635609
0.08416666667,-7,2.318158525
0.08416666667,-6,2.330660408
0.08416666667,-5,2.343567788
0.08416666667,-4,2.356358434
0.08416666667,-3,2.368220992
0.08416666667,-2,2.378059762
0.08416666667,-1,2.38464895
0.08416666667,0,2.386977499
0.08416666667,1,2.38464895
0.08416666667,2,2.378059762
0.08416666667,3,2.368220992
0.08416666667,4,2.356358434
0.08416666667,5,2.343567788
0.08416666667,6,2.330660408
0.08416666667,7,2.318158525
0.08416666667,8,2.30635609
0.08416666667,9,2.295389817
0.08416666667,10,2.285297636
0.08416666667,11,2.276060111
0.08416666667,12,2.267627415
0.08416666667,13,2.259935922
0.08416666667,14,2.252917924
0.08416666667,15,2.246507039
0.08416666667,16,2.240640978
0.08416666667,17,2.235262787
0.08416666667,18,2.230321189
0.08416666667,19,2.225770462
0.08416666667,20,2.221570064
0.08416666667,21,2.217684158
0.08416666667,22,2.214081115
0.08416666667,23,2.210733019
0.08416666667,24,2.207615222
0.08416666667,25,2.204705933
0.08416666667,26,2.201985857
0.08416666667,27,2.199437878
