y,q,ask_hjb,bid_hjb,ask_sc,bid_sc,ask_gal,bid_gal
-4.48,15,-3.400547192,4.440193957,-3.224307912,4.248272136,-3.467893372,4.47557972
-4.44,15,-3.376727636,4.416097562,-3.209633516,4.233559388,-3.44479793,4.453950339
-4.4,15,-3.35290808,4.392001167,-3.194660702,4.218551497,-3.421187324,4.431697815
-4.36,15,-3.32854903,4.367367071,-3.17938337,4.203242193,-3.397095298,4.408862644
-4.32,15,-3.304189981,4.342732976,-3.16379554,4.187625335,-3.372553208,4.385482541
-4.28,15,-3.279581677,4.317850886,-3.14789136,4.171694919,-3.347590177,4.361592609
-4.24,15,-3.254724118,4.2927208,-3.131665108,4.15544508,-3.322233232,4.337225502
-4.2,15,-3.22986656,4.267590715,-3.115111202,4.138870101,-3.296507438,4.312411577
-4.16,15,-3.204545846,4.242000602,-3.098224207,4.121964417,-3.270436018,4.287179037
-4.12,15,-3.179225131,4.216410489,-3.08099884,4.104722627,-3.244040478,4.261554069
-4.08,15,-3.153688092,4.190605871,-3.063429987,4.087139499,-3.21734071,4.235560969
-4.04,15,-3.127934729,4.164586747,-3.045512705,4.069209983,-3.190355101,4.209222264
-4,15,-3.102181366,4.138567624,-3.027242239,4.050929218,-3.163100629,4.182558825
-3.96,15,-3.07602168,4.112146243,-3.00861403,4.032292546,-3.135592956,4.155589975
-3.92,15,-3.049861993,4.085724862,-2.989623729,4.013295525,-3.107846517,4.128333587
-3.88,15,-3.023510498,4.059113882,-2.970267211,3.993933939,-3.079874598,4.100806182
-3.84,15,-2.996967193,4.032313305,-2.95054059,3.974203816,-3.051689416,4.073023017
-3.8,15,-2.970423888,4.005512728,-2.930440232,3.954101437,-3.023302192,4.044998166
-3.76,15,-2.94351652,3.97835281,-2.909962774,3.933623358,-2.994723216,4.016744606
-3.72,15,-2.916609153,3.951192892,-2.889105137,3.912766424,-2.965961915,3.988274283
-3.68,15,-2.889528159,3.923861835,-2.867864547,3.891527785,-2.93702691,3.959598188
-3.64,15,-2.862273538,3.896359638,-2.846238551,3.869904915,-2.907926076,3.930726421
-3.6,15,-2.835018916,3.86885744,-2.824225039,3.847895631,-2.878666591,3.901668251
-3.56,15,-2.807431439,3.841027575,-2.80182226,3.825498111,-2.849254992,3.872432177
-3.52,15,-2.779843962,3.813197709,-2.779028842,3.802710916,-2.819697217,3.843025982
-3.48,15,-2.752096194,3.785210237,-2.755843819,3.779533009,-2.789998651,3.813456781
-3.44,15,-2.724188133,3.757065158,-2.732266642,3.755963773,-2.76016417,3.783731077
-3.4,15,-2.696280073,3.728920079,-2.708297208,3.732003039,-2.730198176,3.753854797
-3.36,15,-2.668061816,3.700470333,-2.68393588,3.707651098,-2.700104636,3.723833342
-3.32,15,-2.63984356,3.672020587,-2.659183506,3.682908731,-2.669887118,3.693671624
-3.28,15,-2.611474559,3.643422931,-2.634041441,3.657777222,-2.639548821,3.663374104
-3.24,15,-2.582954813,3.614677366,-2.608511569,3.632258386,-2.609092606,3.63294483
-3.2,15,-2.554435067,3.585931801,-2.582596324,3.606354584,-2.578521026,3.602387464
-3.16,15,-2.525621027,3.556897742,-2.556298709,3.580068742,-2.547836352,3.571705323
-3.12,15,-2.496806988,3.527863682,-2.529622312,3.553404376,-2.517040599,3.540901399
-3.08,15,-2.467848718,3.498688355,-2.502571331,3.5263656,-2.486135549,3.509978393
-3.04,15,-2.438746219,3.469371758,-2.47515058,3.49895715,-2.455122772,3.478938739
-3,15,-2.40964372,3.440055161,-2.447365513,3.471184393,-2.424003654,3.447784629
-2.96,15,-2.380257358,3.410460744,-2.419222232,3.44305334,-2.392779406,3.416518034
-2.92,15,-2.350870996,3.380866327,-2.390727495,3.41457066,-2.361451092,3.385140729
-2.88,15,-2.321344438,3.351134796,-2.361888728,3.385743678,-2.330019641,3.353654313
-2.84,15,-2.291677683,3.321266151,-2.332714024,3.356580387,-2.298485869,3.322060226
-2.8,15,-2.262010927,3.291397506,-2.303212151,3.327089445,-2.266850487,3.290359768
-2.76,15,-2.232066219,3.261257204,-2.273392541,3.297280171,-2.235114123,3.258554118
-2.72,15,-2.202121511,3.231116901,-2.243265288,3.267162542,-2.20327733,3.226644349
-2.68,15,-2.172038578,3.200841591,-2.212841136,3.236747173,-2.171340604,3.194631441
-2.64,15,-2.141817419,3.170431273,-2.18213146,3.206045307,-2.139304393,3.1625163
-2.6,15,-2.111596261,3.140020956,-2.151148247,3.175068794,-2.107169111,3.130299769
-2.56,15,-2.081099303,3.109341432,-2.119904068,3.143830057,-2.074935147,3.097982637
-2.52,15,-2.050602346,3.078661908,-2.088412044,3.112342064,-2.042602875,3.065565661
-2.48,15,-2.019967435,3.047847815,-2.05668581,3.080618288,-2.010172667,3.033049567
-2.44,15,-1.989194571,3.016899152,-2.024739465,3.048672663,-1.977644901,3.000435068
-2.4,15,-1.958421706,2.985950489,-1.992587527,3.01651953,-1.945019966,2.967722871
-2.36,15,-1.927372161,2.954732115,-1.960244866,2.98417358,-1.912298279,2.934913689
-2.32,15,-1.896322617,2.92351374,-1.927726646,2.951649791,-1.879480283,2.902008246
-2.28,15,-1.865134069,2.892159961,-1.895048251,2.918963355,-1.846566463,2.869007294
-2.24,15,-1.833806517,2.860670776,-1.862225202,2.8861296,-1.81355735,2.835911614
-2.2,15,-1.802478965,2.829181592,-1.829273081,2.853163908,-1.780453526,2.802722026
-2.16,15,-1.770871652,2.797420106,-1.796207427,2.820081626,-1.747255637,2.769439401
-2.12,15,-1.739264339,2.765658619,-1.76304365,2.786897962,-1.71396439,2.736064663
-2.08,15,-1.707516131,2.733760119,-1.729796915,2.753627892,-1.680580571,2.702598799
-2.04,15,-1.67562703,2.701724604,-1.696482041,2.720286047,-1.647105041,2.669042867
-2,15,-1.643737928,2.66968909,-1.663113379,2.686886599,-1.613538747,2.635398002
-1.96,15,-1.611564925,2.637377777,-1.629704694,2.653443147,-1.579882729,2.601665419
-1.92,15,-1.579391922,2.605066465,-1.596269038,2.619968592,-1.54613812,2.567846427
-1.88,15,-1.547075983,2.572616465,-1.562818624,2.586475012,-1.512306158,2.533942429
-1.84,15,-1.514617109,2.540027777,-1.529364689,2.552973535,-1.478388187,2.499954928
-1.8,15,-1.482158235,2.50743909,-1.495917363,2.519474204,-1.444385665,2.46588554
-1.76,15,-1.449411944,2.474571925,-1.462485532,2.485985849,-1.410300167,2.431735991
-1.72,15,-1.416665653,2.441704761,-1.429076701,2.452515951,-1.376133393,2.397508129
-1.68,15,-1.383775263,2.40869822,-1.395696858,2.419070515,-1.34188717,2.363203926
-1.64,15,-1.350740774,2.375552301,-1.362350345,2.385653936,-1.30756346,2.328825487
-1.6,15,-1.317706285,2.342406382,-1.329039726,2.352268875,-1.273164362,2.294375053
-1.56,15,-1.28438399,2.308982666,-1.295765665,2.318916142,-1.238692121,2.259855007
-1.52,15,-1.251061695,2.275558951,-1.262526814,2.285594584,-1.204149129,2.225267881
-1.48,15,-1.217596526,2.24199768,-1.229319712,2.252300986,-1.169537933,2.190616358
-1.44,15,-1.183988481,2.208298853,-1.196138693,2.219029982,-1.134861236,2.155903281
-1.4,15,-1.150380436,2.174600027,-1.162975818,2.18577399,-1.100121907,2.121131655
-1.36,15,-1.116490926,2.140631074,-1.129820827,2.152523158,-1.065322981,2.086304654
-1.32,15,-1.082601415,2.10666212,-1.096661108,2.119265347,-1.030467665,2.051425623
-1.28,15,-1.048574755,2.07256207,-1.06348171,2.08598613,-0.9955593415,2.016498087
-1.24,15,-1.014410945,2.038330924,-1.030265375,2.052668831,-0.9606015743,1.981525749
-1.2,15,-0.9802471355,2.004099777,-0.9969926169,2.019294604,-0.9255981096,1.946512499
-1.16,15,-0.9458197958,1.969618043,-0.9636418376,1.985842545,-0.8905528803,1.911462415
-1.12,15,-0.9113924561,1.935136308,-0.9301894964,1.952289864,-0.855470008,1.876379764
-1.08,15,-0.8768409284,1.900537306,-0.8966103241,1.918612092,-0.8203538051,1.841269009
-1.04,15,-0.8421652126,1.865821036,-0.8628775952,1.884783358,-0.7852087758,1.806134804
-1,15,-0.8074894968,1.831104766,-0.8289634563,1.850776711,-0.7500396163,1.770981999
-0.96,15,-0.7725857447,1.796175254,-0.794839314,1.816564508,-0.7148512136,1.735815635
-0.92,15,-0.7376819926,1.761245742,-0.7604762815,1.782118856,-0.6796486439,1.700640947
-0.88,15,-0.7026773735,1.726223258,-0.7258456834,1.747412117,-0.6444371683,1.665463355
-0.84,15,-0.6675718875,1.691107803,-0.6909196154,1.712417462,-0.6092222286,1.630288464
-0.8,15,-0.6324664014,1.655992348,-0.6556715518,1.677109475,-0.5740094395,1.595122051
-0.76,15,-0.5971921289,1.62072492,-0.6200769939,1.641464796,-0.5388045802,1.55997006
-0.72,15,-0.5619178564,1.585457492,-0.5841141476,1.605462793,-0.5036135838,1.524838591
-0.68,15,-0.5265792389,1.55013464,-0.5477646153,1.569086242,-0.4684425232,1.489733883
-0.64,15,-0.4911762763,1.514756362,-0.5110140861,1.532322016,-0.4332975964,1.454662302
-0.6,15,-0.4557733137,1.479378084,-0.4738530041,1.49516173,-0.398185108,1.419630318
-0.56,15,-0.4202891345,1.443937434,-0.4362771935,1.457602359,-0.3631114491,1.384644487
-0.52,15,-0.3848049553,1.408496784,-0.3982884166,1.419646777,-0.3280830738,1.349711425
-0.48,15,-0.3493075206,1.373052776,-0.3598948423,1.381304203,-0.2931064745,1.314837782
-0.44,15,-0.3137968305,1.33760541,-0.3211114024,1.342590534,-0.2581881544,1.280030216
-0.4,15,-0.2782861403,1.302158044,-0.2819600154,1.303528549,-0.2233345982,1.245295358
-0.36,15,-0.2428102777,1.266766164,-0.2424696633,1.264147953,-0.1885522412,1.210639784
-0.32,15,-0.207334415,1.231374284,-0.2026763093,1.224485274,-0.1538474383,1.176069977
-0.28,15,-0.1719094017,1.196043956,-0.1626226544,1.184583595,-0.1192264311,1.141592299
-0.24,15,-0.1365352378,1.160775178,-0.1223577351,1.144492132,-0.08469531654,1.107212952
-0.2,15,-0.1011610738,1.125506401,-0.08193637313,1.104265669,-0.05026001538,1.072937951
-0.16,15,-0.06595942118,1.090432132,-0.04141849312,1.063963876,-0.01592624319,1.038773085
-0.12,15,-0.03075776852,1.055357864,-0.0008683289935,1.023650517,0.01830051688,1.004723898
-0.08,15,0.004321254264,1.020417433,0.0396464581,0.9833925848,0.05241503793,0.9707956548
-0.04,15,0.03927764717,0.9856108404,0.08005572766,0.9432593843,0.08641236932,0.9369933275
0,15,0.07423404007,0.9508042477,0.1202878523,0.903321574,0.1202878523,0.903321574
0.04,15,0.1088727647,0.9163379644,0.1602707361,0.8636501934,0.1540371302,0.8697847293
0.08,15,0.1435114893,0.881871681,0.1999328443,0.8243156828,0.1876561542,0.8363867996
0.12,15,0.177956521,0.8476104227,0.2392042271,0.7853869071,0.2211411818,0.8031314635
0.16,15,0.2122078598,0.8135541894,0.2780175277,0.746930195,0.2544887714,0.7700220789
0.2,15,0.2464591987,0.7794979561,0.3163089545,0.7090084037,0.2876957694,0.7370616961
0.24,15,0.2802583371,0.7459164115,0.3540192028,0.6716800281,0.3207592932,0.7042530771
0.28,15,0.3140574755,0.7123348668,0.3910943037,0.6349983706,0.3536767084,0.6715987198
0.32,15,0.3476014948,0.6790195032,0.4274863786,0.5990107945,0.3864456018,0.6391008874
0.36,15,0.380890395,0.6459703207,0.463154277,0.5637580855,0.4190637506,0.6067616419
0.4,15,0.4141792951,0.6129211382,0.4980640788,0.5292739399,0.4515290883,0.5745828809
0.44,15,0.4469080847,0.580453657,0.5321894439,0.4955845985,0.4838396686,0.5425663767
0.48,15,0.4796368742,0.5479861758,0.5655118013,0.4627086388,0.5159936279,0.510713817
0.52,15,0.5120651688,0.5158296461,0.5980203749,0.4306569271,0.5479891472,0.4790268462
0.56,15,0.5441929685,0.483984068,0.629712049,0.3994327309,0.5798244142,0.4475071065
0.6,15,0.5763207682,0.4521384899,0.6605910869,0.3690319795,0.6114975868,0.4161562778
0.64,15,0.6078159566,0.4209456419,0.6906687174,0.3394436589,0.6430067579,0.3849761158
0.68,15,0.6393111449,0.3897527939,0.7199626095,0.3106503202,0.6743499223,0.3539684876
0.72,15,0.670478728,0.3588971686,0.7484962592,0.2826286789,0.7055249473,0.3231354044
0.76,15,0.7013187057,0.328378766,0.7762983113,0.2553502826,0.7365295453,0.292479051
0.8,15,0.7321586834,0.2978603633,0.8034018392,0.2287822218,0.7673612502,0.2620018115
0.84,15,0.7623292414,0.2680296671,0.8298436056,0.2028878629,0.7980173974,0.2317062913
0.88,15,0.7924997994,0.2381989709,0.8556633228,0.1776275831,0.828495107,0.2015953354
0.92,15,0.822332285,0.2087149958,0.8809029304,0.1529594894,0.8587912706,0.1716720429
0.96,15,0.8518266982,0.1795777418,0.9056059038,0.1288401076,0.8889025414,0.1419397778
1,15,0.8813211115,0.1504404878,0.9298166058,0.1052250302,0.9188253271,0.1124021771
1.04,15,0.910139078,0.1219959661,0.9535796874,0.08206951328,0.9485557864,0.08306315457
1.08,15,0.9389570445,0.09355144434,0.9769395467,0.05932901919,0.9780898267,0.0539269032
1.12,15,0.9674392919,0.06545027478,0.9999398457,0.03695969844,1.007423106,0.02499789403
1.16,15,0.9955858201,0.03769245736,1.022623088,0.01491881208,1.036551034,-0.003719126505
1.2,15,1.023732348,0.009934639949,1.045030259,-0.006834906444,1.065468779,-0.03221914118
1.24,15,1.051216672,-0.01714672324,1.067200521,-0.02834094761,1.09417127,-0.06049686793
1.28,15,1.078700996,-0.04422808642,1.089170966,-0.04963677762,1.122653208,-0.08854676689
1.32,15,1.105860445,-0.07097795331,1.110976421,-0.07075764204,1.150909066,-0.1163630482
1.36,15,1.132695021,-0.0973963239,1.132649299,-0.09173641695,1.178933107,-0.1439396804
1.4,15,1.159529597,-0.1238146945,1.154219497,-0.1126035034,1.206719381,-0.1712703986
1.44,15,1.185729216,-0.1495858524,1.175714328,-0.1333867603,1.234261741,-0.1983487134
1.48,15,1.211928835,-0.1753570104,1.197158493,-0.1541114718,1.261553848,-0.2251679188
1.52,15,1.237819159,-0.2008132299,1.218574077,-0.1748003434,1.288589177,-0.2517211001
1.56,15,1.263400188,-0.2259545111,1.239980576,-0.1954735249,1.315361025,-0.2780011412
1.6,15,1.288981218,-0.2510957923,1.261394943,-0.216148654,1.341862517,-0.3040007314
1.64,15,1.31396097,-0.2756254578,1.282831656,-0.2368409185,1.368086613,-0.3297123707
1.68,15,1.338940722,-0.3001551233,1.304302796,-0.2575631337,1.394026111,-0.3551283752
1.72,15,1.363628712,-0.3243883203,1.325818141,-0.2783258317,1.419673649,-0.3802408807
1.76,15,1.38802494,-0.348325049,1.347385274,-0.299137361,1.445021713,-0.4050418458
1.8,15,1.412421168,-0.3722617776,1.369009686,-0.3200039932,1.470062634,-0.4295230539
1.84,15,1.436251666,-0.395624269,1.390694904,-0.3409300359,1.49478859,-0.4536761138
1.88,15,1.460082165,-0.4189867604,1.412442602,-0.36191795,1.519191611,-0.4774924599
1.92,15,1.483638566,-0.4420713425,1.434252735,-0.3829684698,1.543263568,-0.5009633504
1.96,15,1.506920871,-0.4648780154,1.456123658,-0.4040807245,1.566996182,-0.5240798651
2,15,1.530203175,-0.4876846882,1.478052258,-0.4252523613,1.590381013,-0.5468329019
2.04,15,1.552954337,-0.5099534577,1.500034078,-0.4464796676,1.613409459,-0.5692131721
2.08,15,1.5757055,-0.5322222271,1.522063443,-0.4677576929,1.636072752,-0.591211195
2.12,15,1.598199297,-0.5542306715,1.544133583,-0.489080369,1.65836195,-0.6128172908
2.16,15,1.620435729,-0.5759787909,1.566236756,-0.510440628,1.680267931,-0.6340215728
2.2,15,1.64267216,-0.5977269103,1.588364365,-0.5318305181,1.701781384,-0.6548139387
2.24,15,1.664409522,-0.6189708639,1.61050707,-0.5532413154,1.722892804,-0.6751840604
2.28,15,1.686146884,-0.6402148175,1.632654902,-0.5746636331,1.743592477,-0.6951213734
2.32,15,1.707642132,-0.6612145114,1.65479737,-0.5960875262,1.763870471,-0.714615064
2.36,15,1.728895267,-0.6819699456,1.676923558,-0.6175025915,1.783716627,-0.7336540569
2.4,15,1.750148402,-0.7027253797,1.699022224,-0.6388980635,1.803120543,-0.7522270006
2.44,15,1.770931293,-0.7230070628,1.72108189,-0.6602629053,1.822071561,-0.7703222522
2.48,15,1.791714184,-0.7432887459,1.743090929,-0.6815858938,1.840558753,-0.7879278608
2.52,15,1.812268505,-0.7633404886,1.765037643,-0.7028556998,1.858570905,-0.8050315504
2.56,15,1.832594256,-0.783162291,1.786910339,-0.7240609631,1.876096501,-0.8216207012
2.6,15,1.852920007,-0.8029840935,1.808697394,-0.7451903609,1.893123705,-0.8376823295
2.64,15,1.872800837,-0.8223589808,1.830387321,-0.7662326715,1.909640341,-0.853203067
2.68,15,1.892681666,-0.8417338681,1.851968822,-0.7871768324,1.925633874,-0.8681691387
2.72,15,1.912345701,-0.8608913286,1.873430843,-0.8080119918,1.94109139,-0.8825663393
2.76,15,1.93179294,-0.8798313621,1.894762615,-0.8287275564,1.955999573,-0.8963800086
2.8,15,1.951240179,-0.8987713956,1.915953698,-0.849313232,1.970344681,-0.9095950052
2.84,15,1.970264276,-0.9172877355,1.936994014,-0.8697590605,1.984112523,-0.9221956794
2.88,15,1.989288374,-0.9358040754,1.957873875,-0.8900554512,1.997288432,-0.9341658439
2.92,15,2.008105683,-0.9541136992,1.978584012,-0.9101932078,2.009857238,-0.9454887437
2.96,15,2.026716206,-0.972216607,1.999115594,-0.9301635505,2.021803239,-0.9561470238
3,15,2.045326728,-0.9903195147,2.019460244,-0.9499581346,2.033110172,-0.9661226955
3.04,15,2.063532357,-1.008018351,2.039610053,-0.9695690646,2.04376118,-0.9753971013
3.08,15,2.081737987,-1.025717187,2.059557588,-0.988988905,2.05373878,-0.9839508775
3.12,15,2.099745065,-1.043218214,2.079295899,-1.008210688,2.063024828,-0.9917639148
3.16,15,2.117553591,-1.06052143,2.098818522,-1.027227918,2.07160048,-0.9988153175
3.2,15,2.135362117,-1.077824647,2.118119479,-1.046034572,2.079446159,-1.00508336
3.24,15,2.152780415,-1.094739769,2.137193274,-1.064625101,2.086541505,-1.010545442
3.28,15,2.170198714,-1.111654891,2.156034894,-1.082994426,2.092865344,-1.015178039
3.32,15,2.187424865,-1.128379251,2.174639796,-1.101137933,2.098395634,-1.018956654
3.36,15,2.204458869,-1.144912848,2.193003906,-1.119051466,2.103109422,-1.021855764
3.4,15,2.221492874,-1.161446446,2.211123603,-1.136731318,2.106982793,-1.023848763
3.44,15,2.23814753,-1.177604094,2.228995715,-1.154174227,2.10999082,-1.024907905
3.48,15,2.254802186,-1.193761741,2.246617504,-1.171377357,2.112107508,-1.025004244
3.52,15,2.271269118,-1.209733675,2.263986652,-1.188338295,2.113305736,-1.024107566
3.56,15,2.287548327,-1.225519895,2.281101255,-1.205055033,2.113557197,-1.022186322
3.6,15,2.303827536,-1.241306114,2.297959802,-1.221525958,2.112832334,-1.019207558
3.64,15,2.319734074,-1.256724303,2.314561165,-1.237749842,2.111100276,-1.015136837
3.68,15,2.335640612,-1.272142491,2.330904586,-1.253725822,2.108328762,-1.009938162
3.72,15,2.351361594,-1.287377754,2.34698966,-1.269453393,2.104484071,-1.003573893
3.76,15,2.366897019,-1.30243009,2.362816326,-1.284932392,2.099530943,-0.9960046538
3.8,15,2.382432444,-1.317482426,2.378384847,-1.300162985,2.093432497,-0.9871892468
3.84,15,2.397596972,-1.332169756,2.393695799,-1.315145656,2.086150145,-0.9770845502
3.88,15,2.4127615,-1.346857086,2.408750061,-1.329881188,2.077643499,-0.9656454173
3.92,15,2.427739943,-1.361361598,2.423548795,-1.34437066,2.067870277,-0.9528245683
3.96,15,2.4425323,-1.375683293,2.43809344,-1.358615428,2.056786203,-0.938572476
4,15,2.457324658,-1.390004988,2.452385695,-1.372617114,2.044344898,-0.9228372464
4.04,15,2.471741906,-1.403958776,2.46642751,-1.386377597,2.03049777,-0.9055644919
4.08,15,2.486159155,-1.417912564,2.480221075,-1.399899002,2.015193897,-0.8866971986
4.12,15,2.500386438,-1.431680337,2.493768805,-1.413183688,1.998379902,-0.8661755859
4.16,15,2.514423755,-1.445262095,2.507073336,-1.426234241,1.979999821,-0.8439369591
4.2,15,2.528461073,-1.458843853,2.520137511,-1.439053461,1.959994969,-0.819915554
4.24,15,2.542111502,-1.472047362,2.532964374,-1.451644359,1.938303793,-0.7940423729
4.28,15,2.55576193,-1.485250872,2.545557157,-1.464010145,1.91486172,-0.7662450125
4.32,15,2.569214211,-1.498260953,2.557919279,-1.476154224,1.889600996,-0.7364474824
4.36,15,2.582468347,-1.511077605,2.570054334,-1.488080185,1.862450519,-0.7045700137
4.4,15,2.595722482,-1.523894258,2.581966087,-1.499791801,1.833335659,-0.670528858
4.44,15,2.608568111,-1.536312704,2.593658467,-1.51129302,1.802178075,-0.6342360757
4.48,15,2.62141374,-1.548731151,2.605135561,-1.522587963,1.768895512,-0.5955993131
4.52,15,2.634047387,-1.560943241,2.616401615,-1.533680917,1.7334016,-0.5545215681
4.56,15,2.646469052,-1.572948975,2.627461024,-1.544576337,1.695605635,-0.5109009432
4.6,15,2.658890717,-1.584954708,2.638318329,-1.555278838,1.655412347,-0.4646303869
4.64,15,2.6708692,-1.596529566,2.648978223,-1.565793197,1.612721665,-0.4155974205
4.68,15,2.682847684,-1.608104425,2.659445537,-1.576124352,1.567428458,-0.3636838519
4.72,15,2.694592777,-1.619452639,2.669725249,-1.586277401,1.519422278,-0.308765475
4.76,15,2.706104481,-1.630574211,2.679822478,-1.5962576,1.468587072,-0.2507117532
4.8,15,2.717616186,-1.641695783,2.689742486,-1.606070368,1.414800897,-0.1893854883
4.84,15,2.728632402,-1.652336701,2.699490678,-1.615721287,1.357935613,-0.1246424726
4.88,15,2.739648618,-1.662977619,2.709072604,-1.625216101,1.297856555,-0.05633112413
4.92,15,2.75039974,-1.673361626,2.718493959,-1.634560725,1.234422206,0.0157078953
4.96,15,2.760885768,-1.683488723,2.727760589,-1.643761243,1.167483839,0.09164208013
5,15,2.771371797,-1.69361582,2.736878488,-1.652823912,1.096885147,0.1716474995
5.04,15,2.781285901,-1.703189116,2.745853806,-1.661755171,1.022461863,0.255909235
5.08,15,2.791200004,-1.712762413,2.75469285,-1.670561638,0.9440413538,0.3446218372
5.12,15,2.80080313,-1.72203481,2.76340209,-1.679250121,0.8614422026,0.437989803
5.16,15,2.810095278,-1.731006307,2.771988158,-1.687827619,0.7744737695,0.5362280722
5.2,15,2.819387426,-1.739977805,2.780457857,-1.696301332,0.6829357374,0.6395625452
5.24,15,2.82799779,-1.748290032,2.788818166,-1.704678659,0.5866176381,0.7482306212
5.28,15,2.836608154,-1.756602259,2.797076236,-1.712967207,0.4852983614,0.8624817563
5.32,15,2.844841909,-1.764550509,2.805239404,-1.721174797,0.378745645,0.9825780431
5.36,15,2.852699055,-1.772134782,2.813315187,-1.729309466,0.2667155478,1.10879481
5.4,15,2.860556201,-1.779719054,2.821311293,-1.737379468,0.1489519052,1.241421239
5.44,15,2.867574916,-1.786493376,2.829235617,-1.745393282,0.02518576813,1.380761007
5.48,15,2.874593631,-1.793267697,2.837096245,-1.753359611,-0.1048651736,1.527132938
5.52,15,2.881142324,-1.799588125,2.844901453,-1.761287379,-0.2414971833,1.680871676
5.56,15,2.887220996,-1.805454659,2.852659704,-1.769185735,-0.3850210815,1.842328378
5.6,15,2.893299668,-1.811321193,2.860379648,-1.777064045,-0.5357628627,2.011871407
5.64,15,2.898317122,-1.81616321,2.868070115,-1.784931888,-0.6940643202,2.189887051
5.68,15,2.903334575,-1.821005228,2.875740105,-1.792799045,-0.8602836784,2.376780237
5.72,15,2.907749136,-1.825265327,2.88339878,-1.80067549,-1.034796228,2.572975253
5.76,15,2.911560803,-1.828943509,2.891055448,-1.808571371,-1.217994959,2.778916475
5.8,15,2.915372471,-1.832621691,2.898719549,-1.816496993,-1.410291196,2.995069082
5.84,15,2.917805745,-1.834969644,2.906400627,-1.824462789,-1.612115212,3.221919758
5.88,15,2.920239018,-1.837317596,2.914108311,-1.832479297,-1.823916836,3.459977384
5.92,15,2.921879946,-1.838900972,2.92185228,-1.840557117,-2.046166032,3.709773696
5.96,15,2.922728528,-1.839719773,2.929642226,-1.848706875,-2.27935345,3.971863912
6,15,2.92357711,-1.840538573,2.937487813,-1.85693917,-2.523990937,4.24682731
