time,price,y,alpha,regime,z,glft_inventory,y_aware_inventory,alpha/y_aware_inventory,regime_aware_inventory,regime_galerkin_inventory,regime_sc_cubic_inventory
1529,-11.916433,1.630029,0.036992207,1,1.25,-6,2,-1,11,14,10
1530,-12.32155,1.5822379,0.033387577,1,1.25,-6,2,0,11,15,10
1531,-13.056196,1.514917,0.039281472,1,1.25,-6,2,1,12,15,10
1532,-13.226859,1.9738219,0.038567248,1,1.25,-6,1,1,12,15,10
1533,-13.251035,2.2190116,0.042872203,1,1.25,-8,-1,1,12,15,10
1534,-13.355178,2.3546999,0.04049775,1,1.25,-9,-1,3,12,15,10
1535,-13.488502,1.9360706,0.036654588,1,1.25,-10,-1,3,12,15,10
1536,-13.618767,2.2332177,0.033807878,1,1.25,-11,-1,3,12,15,11
1537,-12.83954,2.1525247,0.035097194,1,1.25,-11,-1,5,12,16,11
1538,-13.017728,2.6088509,0.032655646,1,1.25,-11,-1,5,12,16,11
1539,-13.133986,2.4487536,0.046303412,1,1.25,-12,-1,5,12,16,10
1540,-12.895027,2.2396637,0.045482435,1,1.25,-12,-1,5,12,16,10
1541,-13.096314,2.0176795,0.044251977,1,1.25,-12,-1,6,12,16,10
1542,-12.524235,2.0785717,0.04304724,1,1.25,-13,-1,6,12,17,12
1543,-12.594458,2.0982825,0.035675136,1,1.25,-13,-1,6,12,17,12
1544,-12.454522,1.8210862,0.038431093,1,1.25,-13,-1,6,12,17,12
1545,-12.151726,1.5754179,0.035095998,1,1.25,-14,1,6,13,18,12
1546,-12.237988,1.8188703,0.031978933,1,1.25,-14,2,6,13,18,12
1547,-11.820027,1.810984,0.02986008,1,1.25,-14,2,6,16,18,12
1548,-12.236427,1.2921709,0.038872876,1,1.25,-14,2,6,17,18,12
1549,-12.2261,1.662896,0.035420286,1,1.25,-14,1,6,17,18,12
1550,-12.092637,1.2370274,0.027413152,1,1.25,-14,1,6,17,18,13
1551,-12.228282,1.417722,0.020906971,1,1.25,-15,1,6,17,18,13
1552,-12.962792,1.4667909,0.016873038,1,1.25,-15,1,5,17,18,13
1553,-13.290961,1.1129463,0.021597178,1,1.25,-15,0,5,17,18,13
1554,-13.337643,1.0193937,0.025037317,1,1.25,-15,0,5,17,19,13
1555,-13.131875,0.57170067,0.018632161,1,1.25,-15,0,6,18,19,14
1556,-13.093654,0.29349761,0.015076573,1,1.25,-16,0,6,17,19,14
1557,-12.853876,0.918887,0.024186613,1,1.25,-16,2,6,17,18,13
1558,-13.070407,0.72549607,0.022118287,1,1.25,-15,2,4,19,17,13
1559,-13.229641,0.59388112,0.01222599,1,1.25,-16,1,4,18,17,13
1560,-13.41866,0.60225834,0.019802085,1,1.25,-17,2,5,18,18,15
1561,-13.814594,0.26187878,0.019078332,1,1.25,-16,2,5,17,18,12
1562,-13.802841,0.68428272,0.013456956,1,1.25,-16,2,5,16,18,12
1563,-14.047987,0.88364488,0.015505024,1,1.25,-15,0,6,16,17,13
1564,-14.12775,0.91528323,0.029665395,1,1.25,-16,-1,5,16,16,14
1565,-14.141348,1.2771494,0.027061579,1,1.25,-16,-2,5,15,16,14
1566,-14.01164,1.4568663,0.021756541,1,1.25,-16,0,5,15,16,14
1567,-14.421994,1.5426639,0.034390139,1,1.25,-16,0,6,15,16,14
1568,-14.054027,0.51654942,0.025141264,1,1.25,-16,-1,6,16,16,14
1569,-13.77613,0.41889975,0.024456351,1,1.25,-16,-1,6,16,16,16
1570,-13.597596,0.48689173,0.023078431,1,1.25,-17,-1,7,16,16,16
1571,-13.376841,0.51375458,0.023836781,1,1.25,-17,-2,7,17,15,16
1572,-13.232902,0.73611472,0.023010316,1,1.25,-17,-2,10,17,15,16
1573,-12.797085,0.65752191,0.021890275,1,1.25,-16,-2,11,17,15,18
1574,-12.795015,0.31456649,0.021398367,1,1.25,-16,-2,9,17,15,18
1575,-13.642594,-0.01424937,0.016971832,1,1.25,-15,-3,8,17,15,18
1576,-13.62681,-0.12816888,0.02242788,1,1.25,-15,-3,7,16,16,19
1577,-13.785464,-0.19338417,0.01435918,1,1.25,-15,-3,7,17,16,19
1578,-13.830247,-0.7563352,-0.0020464486,1,1.25,-16,-3,7,16,16,19
1579,-13.753774,-0.85706599,-0.014751535,1,1.25,-14,-3,7,16,16,19
1580,-13.84559,-0.94108862,-0.020922087,1,1.25,-14,-3,7,16,16,18
1581,-14.404683,-0.68901163,-0.026273255,1,1.25,-13,-3,7,15,16,15
1582,-14.148368,-0.33442436,-0.030669116,1,1.25,-12,-3,8,15,16,15
1583,-14.341857,-0.15528912,-0.01418883,1,1.25,-11,-3,8,15,17,14
1584,-14.188936,-0.32742281,-0.02192172,0,0,-10,-4,8,13,17,15
1585,-14.468088,-0.36354443,-0.021335348,0,0,-9,-3,6,11,15,14
1586,-14.420755,-0.17552426,-0.018982034,0,0,-7,-3,4,11,15,13
1587,-13.720538,-0.25457544,-0.018786903,0,0,-7,-3,5,11,15,12
1588,-13.306308,0.085616597,-0.014428216,0,0,-6,-2,5,11,14,10
1589,-13.70262,-0.16321359,-0.020400816,0,0,-6,-2,4,11,13,9
1590,-13.889136,-0.1951986,-0.015756522,0,0,-6,-1,2,11,13,7
1591,-13.744569,-0.6018795,-0.017921747,0,0,-8,-1,2,12,12,5
1592,-13.974647,-0.87067952,-0.011424321,0,0,-8,0,2,12,10,4
1593,-13.64197,-0.93275858,-0.012867669,0,0,-6,0,2,12,10,4
1594,-13.317601,-1.125365,-0.023176394,0,0,-2,0,1,11,9,4
1595,-13.776968,-1.2505386,-0.034545817,0,0,-2,1,0,11,9,4
1596,-14.144432,-1.4871556,-0.032665924,0,0,-1,1,-1,9,8,4
1597,-14.260664,-1.6398223,-0.034472506,0,0,-1,0,-1,9,7,5
1598,-14.753703,-1.5551469,-0.027765694,0,0,-1,1,0,9,7,5
1599,-14.585333,-1.9562885,-0.0335888,0,0,-1,1,0,8,7,4
1600,-14.938495,-1.6737996,-0.025206762,0,0,0,0,1,8,7,4
1601,-15.199937,-1.3347006,-0.042799147,0,0,0,1,1,6,6,2
1602,-15.562094,-1.8019999,-0.044660007,0,0,1,1,0,4,6,1
1603,-15.418143,-2.226687,-0.049900688,0,0,2,1,0,4,6,1
1604,-15.960454,-2.7987048,-0.037448829,-1,-1.25,2,1,0,4,6,0
1605,-16.08763,-2.6599387,-0.036495892,-1,-1.25,3,1,0,3,6,-1
1606,-15.75584,-2.5199114,-0.038879174,-1,-1.25,3,1,0,3,5,-1
1607,-16.155518,-2.4478368,-0.03457571,-1,-1.25,5,1,0,3,4,-1
1608,-16.138356,-3.0059775,-0.038941136,-1,-1.25,7,1,0,3,4,-2
1609,-15.987584,-3.171335,-0.039874343,-1,-1.25,7,1,0,3,4,-2
1610,-15.649309,-2.8024856,-0.040116708,-1,-1.25,7,1,0,3,4,-3
1611,-15.861885,-2.7288248,-0.046020463,-1,-1.25,8,1,0,3,4,-3
1612,-15.917028,-3.075463,-0.044568373,-1,-1.25,8,1,0,2,4,-4
1613,-15.94219,-2.8481609,-0.034311751,-1,-1.25,8,1,0,2,3,-5
1614,-15.987135,-2.5690842,-0.035096193,-1,-1.25,8,2,-1,1,2,-5
1615,-16.121668,-2.2911473,-0.027666526,-1,-1.25,8,2,-1,0,1,-6
1616,-15.880369,-2.5239334,-0.033626841,-1,-1.25,9,2,-1,-1,-1,-6
1617,-15.885814,-2.4594244,-0.025688342,-1,-1.25,10,2,-1,-1,-3,-6
1618,-16.186605,-2.437301,-0.038997283,-1,-1.25,11,2,-2,-1,-4,-6
1619,-16.363805,-1.8430589,-0.037610907,-1,-1.25,11,2,-3,-1,-4,-6
1620,-16.352246,-1.8448988,-0.038776855,-1,-1.25,12,2,-3,-1,-4,-6
1621,-16.641842,-1.545711,-0.038028363,-1,-1.25,13,2,-3,-1,-4,-6
1622,-16.632478,-2.0772099,-0.039332732,-1,-1.25,13,2,-3,-1,-4,-6
1623,-16.19223,-3.124629,-0.031638974,-1,-1.25,14,1,-4,-1,-5,-6
1624,-16.14416,-3.1576975,-0.029134626,-1,-1.25,14,1,-4,-1,-5,-6
1625,-15.650775,-3.1285765,-0.031849494,-1,-1.25,14,2,-4,-1,-5,-6
1626,-15.593255,-2.8610392,-0.028559871,-1,-1.25,14,2,-4,-1,-6,-6
1627,-15.732483,-2.7253208,-0.034360888,-1,-1.25,15,3,-4,-1,-6,-6
1628,-15.967557,-2.9235357,-0.027690108,-1,-1.25,15,3,-4,-2,-6,-6
1629,-16.322533,-3.3030839,-0.023368113,-1,-1.25,15,3,-4,-2,-6,-6
1630,-15.882903,-3.5137646,-0.016991018,-1,-1.25,15,3,-4,-2,-6,-7
1631,-15.895435,-3.4393497,-0.022142458,-1,-1.25,15,3,-4,-2,-6,-8
1632,-16.024423,-3.8664058,-0.035653973,-1,-1.25,15,3,-4,-2,-6,-8
1633,-16.597519,-3.5039152,-0.044121579,-1,-1.25,16,3,-4,-2,-6,-8
1634,-16.698077,-3.8362524,-0.054131841,-1,-1.25,16,3,-4,-2,-6,-8
1635,-17.353762,-4.2915895,-0.05412291,-1,-1.25,16,3,-4,-2,-6,-8
1636,-17.355617,-4.3655524,-0.053605428,-1,-1.25,17,3,-4,-2,-6,-8
1637,-16.953394,-4.2167932,-0.054449504,-1,-1.25,17,3,-4,-2,-6,-8
1638,-17.242181,-4.6836133,-0.046686779,-1,-1.25,17,4,-4,-3,-6,-8
1639,-17.497826,-5.2002072,-0.041127439,-1,-1.25,17,5,-4,-3,-6,-8
1640,-17.471872,-5.2861568,-0.045199505,-1,-1.25,17,5,-4,-3,-6,-8
1641,-17.779802,-4.9890703,-0.043673074,-1,-1.25,18,5,-4,-3,-6,-8
1642,-17.803841,-4.5744649,-0.035193697,-1,-1.25,18,5,-4,-3,-6,-8
1643,-18.029525,-4.5797122,-0.046575036,-1,-1.25,18,5,-4,-3,-6,-8
1644,-18.028201,-4.2512847,-0.036972331,-1,-1.25,18,5,-4,-3,-6,-8
1645,-18.322858,-4.4700733,-0.038755845,-1,-1.25,19,5,-4,-3,-6,-8
1646,-18.194937,-4.2649064,-0.043157225,-1,-1.25,19,5,-4,-3,-6,-8
1647,-18.224776,-3.9259512,-0.038756621,-1,-1.25,19,5,-4,-3,-6,-8
1648,-17.849388,-3.8156254,-0.038709613,-1,-1.25,19,5,-4,-3,-6,-8
1649,-17.573752,-3.9728285,-0.044683033,-1,-1.25,19,5,-4,-3,-7,-8
1650,-17.404292,-3.9590919,-0.038544963,-1,-1.25,19,5,-4,-3,-7,-8
1651,-17.830657,-4.1995113,-0.03456391,-1,-1.25,21,5,-4,-3,-7,-8
1652,-17.91984,-4.0330211,-0.053160205,-1,-1.25,21,5,-4,-3,-7,-8
1653,-18.4535,-4.2914903,-0.046051029,-1,-1.25,23,5,-4,-3,-7,-8
1654,-18.207047,-3.9692855,-0.037022957,-1,-1.25,23,5,-4,-3,-7,-8
1655,-17.47987,-3.6888433,-0.032645906,-1,-1.25,23,5,-4,-3,-7,-8
1656,-18.030239,-3.3018401,-0.028758121,-1,-1.25,23,5,-4,-3,-7,-8
1657,-18.059987,-3.5401894,-0.022849165,-1,-1.25,23,5,-4,-4,-7,-8
1658,-17.470968,-3.5570749,-0.019469574,-1,-1.25,23,5,-4,-5,-7,-8
1659,-17.354554,-3.7144924,-0.026899798,-1,-1.25,23,5,-4,-5,-7,-8
1660,-17.259073,-3.5976217,-0.024474594,-1,-1.25,23,5,-4,-5,-7,-8
1661,-17.176079,-3.3683679,-0.022851579,-1,-1.25,23,5,-4,-5,-7,-8
1662,-17.125878,-2.9987074,-0.027166884,-1,-1.25,25,5,-4,-5,-7,-8
1663,-17.526999,-2.9465647,-0.030720897,-1,-1.25,24,5,-4,-5,-7,-8
1664,-17.304446,-2.9894666,-0.038442738,-1,-1.25,24,5,-4,-5,-7,-8
1665,-17.712227,-2.5998135,-0.035943635,-1,-1.25,24,5,-4,-5,-7,-8
1666,-17.481169,-2.3052956,-0.027923773,-1,-1.25,24,5,-4,-5,-7,-8
1667,-17.719213,-2.2020474,-0.025025457,-1,-1.25,24,5,-4,-6,-7,-8
1668,-17.827992,-2.1105478,-0.018608737,-1,-1.25,24,5,-4,-6,-7,-9
1669,-17.939599,-2.0439867,-0.036307429,-1,-1.25,24,5,-4,-8,-8,-9
1670,-17.962604,-2.0251684,-0.040898608,-1,-1.25,24,6,-4,-8,-8,-9
1671,-17.770236,-2.1565615,-0.041445246,-1,-1.25,24,6,-4,-8,-8,-10
1672,-17.61916,-2.0671048,-0.050797425,-1,-1.25,24,6,-4,-8,-8,-10
1673,-17.922897,-1.9211721,-0.041732692,-1,-1.25,24,6,-4,-9,-8,-11
1674,-18.03441,-2.2233594,-0.036037697,-1,-1.25,24,6,-4,-9,-9,-11
1675,-18.547751,-2.3168549,-0.055586271,-1,-1.25,25,6,-4,-9,-9,-11
1676,-18.660151,-2.3690467,-0.042426031,-1,-1.25,25,6,-5,-9,-10,-11
1677,-19.001932,-2.5107914,-0.03792473,-1,-1.25,25,6,-5,-9,-12,-11
1678,-19.32045,-2.6999032,-0.037480451,-1,-1.25,24,6,-5,-9,-12,-11
1679,-19.253224,-2.4995219,-0.043590964,-1,-1.25,24,6,-5,-10,-12,-11
1680,-19.406054,-2.646131,-0.038318362,-1,-1.25,24,7,-6,-10,-12,-11
1681,-19.384761,-2.607052,-0.033581251,-1,-1.25,24,7,-6,-11,-12,-11
1682,-19.571223,-2.9958786,-0.026389122,-1,-1.25,25,7,-6,-11,-12,-11
1683,-20.26348,-3.3662997,-0.025341271,-1,-1.25,25,7,-6,-11,-12,-11
1684,-20.713359,-3.0426382,-0.029947316,-1,-1.25,25,7,-6,-11,-12,-11
1685,-20.595977,-3.2405736,-0.023322556,-1,-1.25,25,7,-6,-11,-12,-11
1686,-20.764207,-3.6502948,-0.026328925,-1,-1.25,25,7,-6,-11,-12,-11
1687,-21.315619,-3.6275587,-0.029802269,-1,-1.25,25,7,-6,-12,-12,-11
1688,-20.782606,-3.3552891,-0.039235139,-1,-1.25,25,7,-6,-12,-12,-11
1689,-20.953831,-3.160334,-0.040703624,-1,-1.25,25,7,-6,-12,-12,-11
1690,-20.805576,-3.2480215,-0.038960627,-1,-1.25,25,7,-6,-12,-12,-11
1691,-20.970786,-3.0820515,-0.032994841,-1,-1.25,25,7,-6,-12,-12,-11
1692,-21.498386,-3.0375876,-0.029598714,-1,-1.25,25,7,-6,-12,-12,-11
1693,-21.25813,-3.5402783,-0.036225588,-1,-1.25,25,7,-6,-12,-12,-12
1694,-21.530267,-3.0837459,-0.04898205,-1,-1.25,25,7,-6,-12,-13,-12
1695,-21.767181,-3.4319727,-0.038931384,-1,-1.25,25,7,-6,-12,-13,-12
1696,-21.763712,-2.8464209,-0.039926581,-1,-1.25,25,7,-6,-12,-14,-12
1697,-22.020951,-2.5005392,-0.05421129,-1,-1.25,25,7,-6,-12,-14,-12
1698,-22.052288,-2.62275,-0.046416574,-1,-1.25,25,7,-6,-12,-14,-12
1699,-22.132126,-3.3064402,-0.04073698,-1,-1.25,25,7,-5,-12,-14,-12
1700,-22.008956,-3.2706044,-0.038182024,-1,-1.25,25,7,-5,-12,-14,-13
1701,-21.901141,-3.3356049,-0.045006832,-1,-1.25,26,7,-5,-12,-14,-13
1702,-22.149385,-3.5439573,-0.057011299,-1,-1.25,26,7,-5,-12,-14,-13
1703,-21.972767,-3.1674324,-0.044813731,-1,-1.25,28,7,-6,-12,-14,-13
1704,-22.424299,-3.6784735,-0.040532325,-1,-1.25,28,7,-6,-12,-14,-13
1705,-23.040837,-3.6216113,-0.040757319,-1,-1.25,29,7,-6,-12,-13,-13
1706,-22.881396,-3.5759739,-0.039300935,-1,-1.25,29,7,-6,-12,-13,-13
1707,-22.68638,-3.1267923,-0.031077436,-1,-1.25,29,7,-7,-13,-13,-13
1708,-23.193648,-2.9093048,-0.03792421,-1,-1.25,29,7,-7,-13,-13,-13
1709,-23.241999,-2.4243001,-0.042366363,-1,-1.25,30,7,-7,-13,-14,-13
1710,-23.56428,-2.618726,-0.038248632,-1,-1.25,30,7,-8,-13,-14,-13
1711,-23.483318,-3.0178051,-0.042420712,-1,-1.25,30,7,-8,-13,-14,-13
1712,-23.697133,-2.7614469,-0.042510924,-1,-1.25,30,7,-8,-14,-14,-13
1713,-23.603367,-2.5468993,-0.051370948,-1,-1.25,30,7,-8,-14,-14,-13
1714,-23.758265,-2.8008573,-0.048660375,-1,-1.25,30,7,-8,-14,-14,-13
1715,-23.868062,-3.1568409,-0.04241616,-1,-1.25,30,7,-8,-15,-14,-13
1716,-24.555516,-3.1434172,-0.033141606,-1,-1.25,30,7,-8,-15,-14,-13
1717,-24.435804,-2.5880443,-0.032079312,-1,-1.25,30,7,-8,-15,-14,-13
1718,-24.307266,-2.3854331,-0.030854334,-1,-1.25,30,7,-8,-15,-14,-13
1719,-24.411244,-2.0099438,-0.024236396,-1,-1.25,30,7,-8,-15,-14,-13
1720,-24.241046,-1.7130996,-0.024143071,-1,-1.25,30,7,-8,-15,-14,-13
1721,-24.178408,-1.6456673,-0.023943346,-1,-1.25,30,7,-7,-15,-15,-13
1722,-24.0697,-1.985566,-0.024700227,-1,-1.25,30,8,-7,-15,-15,-13
1723,-24.472605,-2.5934503,-0.024531835,-1,-1.25,30,8,-7,-15,-16,-13
1724,-24.793594,-3.3559157,-0.02406073,-1,-1.25,30,8,-7,-16,-16,-13
1725,-24.751559,-3.4398054,-0.024011142,-1,-1.25,30,8,-7,-17,-15,-13
1726,-24.711992,-3.0491838,-0.022257989,-1,-1.25,30,9,-7,-18,-15,-13
1727,-24.811006,-3.3346997,-0.039767157,-1,-1.25,30,9,-7,-18,-15,-13
1728,-24.8886,-3.8028133,-0.042603416,-1,-1.25,30,9,-7,-18,-15,-13
1729,-24.637474,-3.9099373,-0.038929368,-1,-1.25,30,9,-7,-18,-15,-13
1730,-24.610138,-4.4962672,-0.029787996,-1,-1.25,30,9,-7,-18,-15,-13
1731,-25.216527,-4.026881,-0.029101728,-1,-1.25,30,9,-7,-18,-15,-13
1732,-25.682042,-4.4927341,-0.02784053,-1,-1.25,30,9,-7,-18,-15,-13
1733,-25.95019,-4.0955072,-0.031796826,-1,-1.25,30,9,-7,-18,-15,-13
1734,-26.166857,-3.5812738,-0.025187476,-1,-1.25,30,9,-7,-18,-15,-14
1735,-26.250524,-3.1088633,-0.018273969,-1,-1.25,30,8,-7,-18,-15,-14
1736,-26.707858,-3.1631778,-0.020535488,-1,-1.25,30,8,-7,-18,-15,-14
1737,-26.685355,-3.312786,-0.019547891,-1,-1.25,30,8,-7,-18,-15,-14
1738,-26.890232,-3.7066642,-0.01535909,-1,-1.25,30,8,-7,-18,-15,-14
1739,-26.670283,-3.7125614,-0.025825231,-1,-1.25,30,7,-7,-18,-15,-14
1740,-27.100879,-3.471527,-0.020004843,-1,-1.25,30,7,-7,-18,-15,-14
1741,-26.874569,-3.4853708,-0.024896873,-1,-1.25,31,7,-7,-18,-15,-14
1742,-27.185504,-3.3270924,-0.033465069,-1,-1.25,31,7,-8,-18,-15,-14
1743,-27.155099,-3.1970139,-0.030205406,-1,-1.25,32,7,-8,-18,-15,-14
1744,-26.819725,-3.6106676,-0.023245019,-1,-1.25,32,7,-8,-18,-15,-14
1745,-26.894827,-3.6066092,-0.042253465,-1,-1.25,32,7,-8,-18,-15,-14
1746,-26.879723,-3.9995326,-0.050761269,-1,-1.25,32,7,-8,-18,-15,-14
1747,-26.867649,-3.3901656,-0.042054155,-1,-1.25,32,7,-8,-18,-15,-14
1748,-26.039379,-2.8724459,-0.041217135,-1,-1.25,33,7,-7,-18,-15,-14
1749,-26.139877,-2.9499216,-0.031755238,-1,-1.25,33,7,-7,-18,-15,-14
1750,-25.667644,-2.8904785,-0.046823862,-1,-1.25,33,7,-7,-18,-15,-14
1751,-25.913253,-2.6585975,-0.061752075,-1,-1.25,33,7,-7,-18,-15,-14
1752,-25.983926,-2.8468977,-0.058588434,-1,-1.25,33,7,-8,-18,-15,-14
1753,-26.073902,-2.5511288,-0.057140682,-1,-1.25,33,7,-8,-18,-16,-14
1754,-25.998743,-2.5003327,-0.050806416,-1,-1.25,33,7,-8,-18,-16,-14
1755,-26.250662,-2.6026517,-0.043315841,-1,-1.25,33,7,-8,-18,-16,-15
1756,-26.404414,-2.6465729,-0.060438901,-1,-1.25,33,7,-8,-18,-16,-15
1757,-26.135945,-2.9120483,-0.049757315,-1,-1.25,33,7,-8,-18,-16,-15
1758,-26.657659,-2.974831,-0.052993933,-1,-1.25,33,7,-8,-18,-17,-15
1759,-26.970884,-3.1951864,-0.059989598,-1,-1.25,33,7,-8,-18,-17,-15
1760,-27.090667,-3.1615916,-0.059371611,-1,-1.25,33,7,-7,-18,-17,-15
1761,-27.238068,-3.3549752,-0.045579425,-1,-1.25,33,7,-7,-18,-17,-16
1762,-26.93332,-3.990542,-0.036430442,-1,-1.25,33,7,-7,-18,-17,-16
1763,-27.280168,-3.9527017,-0.033073049,-1,-1.25,33,7,-7,-18,-17,-16
1764,-27.697083,-3.6308666,-0.037614242,-1,-1.25,33,7,-7,-18,-18,-16
1765,-28.054606,-2.2951023,-0.034865651,-1,-1.25,33,7,-7,-18,-18,-16
1766,-28.254754,-2.0378807,-0.035376063,-1,-1.25,33,7,-7,-18,-18,-16
1767,-28.166675,-2.3224059,-0.041062905,-1,-1.25,33,7,-7,-18,-18,-16
1768,-28.781692,-2.6657863,-0.037212654,-1,-1.25,33,7,-7,-18,-18,-16
1769,-28.629929,-2.7860177,-0.02982524,-1,-1.25,33,8,-7,-18,-18,-16
1770,-28.516123,-2.7478875,-0.033082618,-1,-1.25,33,8,-7,-18,-18,-16
1771,-28.365353,-3.2157078,-0.026225835,-1,-1.25,34,8,-7,-18,-18,-16
1772,-28.660183,-3.4564166,-0.028446142,-1,-1.25,34,8,-7,-18,-18,-16
1773,-28.268645,-3.5962768,-0.035032071,-1,-1.25,34,8,-7,-18,-18,-16
1774,-28.231132,-3.6778272,-0.038866174,-1,-1.25,34,8,-7,-18,-18,-16
1775,-28.051312,-3.5190112,-0.048225268,-1,-1.25,34,8,-7,-18,-18,-16
1776,-27.49617,-3.7720636,-0.036774638,-1,-1.25,34,8,-7,-18,-18,-16
1777,-27.280738,-3.7727504,-0.027746789,-1,-1.25,34,8,-7,-18,-18,-16
1778,-27.287213,-3.619807,-0.025127656,-1,-1.25,34,8,-7,-18,-18,-16
1779,-27.436108,-3.8347529,-0.028851803,-1,-1.25,34,8,-7,-18,-18,-16
1780,-28.022841,-3.6056242,-0.031261046,-1,-1.25,34,8,-7,-18,-18,-16
1781,-27.701608,-3.226641,-0.033914337,-1,-1.25,34,8,-7,-18,-17,-16
1782,-28.189956,-3.4061708,-0.03490553,-1,-1.25,34,8,-7,-18,-17,-16
1783,-27.457168,-3.4332546,-0.035347441,-1,-1.25,34,8,-7,-18,-17,-16
1784,-27.62914,-3.3014371,-0.035701017,-1,-1.25,34,8,-7,-18,-17,-16
1785,-27.983842,-3.4399472,-0.044024549,-1,-1.25,34,8,-7,-18,-17,-16
1786,-28.726987,-3.3674203,-0.042294409,-1,-1.25,34,8,-7,-18,-18,-16
1787,-28.457788,-3.3579613,-0.041891821,-1,-1.25,34,8,-7,-18,-18,-16
1788,-28.754569,-3.6102877,-0.045118613,-1,-1.25,34,8,-7,-18,-18,-16
1789,-28.718525,-3.4043172,-0.035103567,-1,-1.25,34,8,-7,-18,-18,-16
1790,-28.792036,-3.6913074,-0.037783712,-1,-1.25,34,8,-7,-18,-18,-16
1791,-29.233798,-3.6217486,-0.033875834,-1,-1.25,34,8,-7,-18,-18,-16
1792,-29.341465,-3.7156865,-0.034616169,-1,-1.25,34,8,-7,-18,-18,-16
1793,-29.137373,-3.5725769,-0.039586669,-1,-1.25,34,9,-7,-18,-18,-16
1794,-29.424863,-3.7769285,-0.036106367,-1,-1.25,34,9,-7,-18,-18,-16
1795,-29.594993,-4.0321036,-0.038956394,-1,-1.25,34,9,-7,-18,-19,-16
1796,-29.927584,-4.4045204,-0.028923994,-1,-1.25,34,9,-7,-18,-19,-16
1797,-29.563075,-4.1574889,-0.027192824,-1,-1.25,34,9,-7,-18,-19,-16
1798,-30.078439,-3.6064464,-0.036276421,-1,-1.25,34,9,-7,-18,-19,-16
1799,-30.185305,-3.6789281,-0.035774317,-1,-1.25,34,9,-7,-18,-19,-16
1800,-29.776627,-3.299556,-0.032778234,-1,-1.25,34,9,-8,-18,-19,-16
1801,-29.563013,-3.5315678,-0.02901934,-1,-1.25,34,9,-8,-18,-19,-16
1802,-29.822551,-3.3334711,-0.028384127,-1,-1.25,34,9,-8,-18,-19,-16
1803,-30.478657,-3.8225048,-0.031580303,-1,-1.25,34,9,-8,-18,-20,-16
1804,-30.473009,-3.3341753,-0.025447731,-1,-1.25,34,9,-8,-18,-20,-16
1805,-31.198547,-3.9765557,-0.023768088,-1,-1.25,34,9,-8,-18,-20,-16
1806,-31.49994,-3.2019598,-0.023158052,-1,-1.25,34,9,-8,-18,-20,-16
1807,-31.752107,-2.935127,-0.021041132,-1,-1.25,34,9,-8,-18,-20,-16
1808,-31.621726,-2.6124752,-0.020576322,-1,-1.25,34,9,-8,-18,-20,-16
1809,-31.11418,-2.2211187,-0.020507334,-1,-1.25,34,9,-8,-18,-20,-16
1810,-31.353838,-1.8455116,-0.014909183,-1,-1.25,34,9,-8,-18,-19,-16
1811,-31.536488,-1.738729,-0.019248766,-1,-1.25,34,9,-8,-18,-19,-16
1812,-31.518982,-1.7442808,-0.020109219,-1,-1.25,34,10,-8,-18,-20,-16
1813,-31.465332,-2.0923734,-0.025849474,-1,-1.25,34,10,-8,-18,-20,-16
1814,-31.403805,-2.2589014,-0.028627818,-1,-1.25,34,10,-8,-18,-20,-16
1815,-31.736555,-2.318987,-0.024871497,-1,-1.25,34,11,-8,-18,-20,-16
1816,-31.455233,-2.6951752,-0.037160683,-1,-1.25,34,11,-8,-18,-20,-16
1817,-31.670029,-2.3281179,-0.032660882,-1,-1.25,34,11,-8,-18,-20,-16
1818,-31.696187,-1.9267202,-0.044172196,-1,-1.25,33,11,-8,-19,-20,-16
1819,-31.953295,-2.105746,-0.033928001,-1,-1.25,33,10,-8,-19,-19,-16
1820,-31.964091,-2.3029624,-0.038123712,-1,-1.25,33,9,-8,-19,-19,-16
1821,-31.649055,-2.6229929,-0.047648675,-1,-1.25,34,9,-8,-19,-19,-16
1822,-31.586735,-2.9677254,-0.054836531,-1,-1.25,34,9,-8,-19,-19,-16
1823,-32.212945,-3.3208617,-0.047774864,-1,-1.25,34,9,-8,-19,-19,-16
1824,-32.476114,-3.4116686,-0.046443226,-1,-1.25,34,9,-8,-19,-19,-16
1825,-32.431981,-3.0902781,-0.042191758,-1,-1.25,34,10,-8,-19,-20,-16
1826,-32.289017,-3.0043245,-0.041479468,-1,-1.25,34,10,-8,-19,-20,-16
1827,-32.159277,-2.163924,-0.042748417,-1,-1.25,34,10,-8,-19,-20,-16
1828,-32.157059,-1.9622712,-0.039515902,-1,-1.25,34,10,-8,-19,-20,-16
1829,-32.146904,-2.1593544,-0.029937053,-1,-1.25,34,10,-8,-19,-20,-16
1830,-32.407173,-2.4906725,-0.041335292,-1,-1.25,35,10,-8,-19,-19,-16
1831,-32.469844,-2.4855248,-0.034767069,-1,-1.25,35,10,-8,-19,-19,-16
1832,-32.068778,-1.8567334,-0.035137484,-1,-1.25,35,10,-8,-19,-19,-16
1833,-31.815161,-1.3991544,-0.026497893,0,0,34,9,-9,-19,-19,-15
1834,-31.679147,-1.2075674,-0.029773543,0,0,34,9,-9,-18,-19,-14
1835,-31.660203,-1.3292166,-0.028001917,0,0,34,9,-8,-18,-19,-15
1836,-32.334876,-1.7634689,-0.038704014,0,0,34,9,-8,-18,-19,-15
